img x1 y1 x2 y2
16682 15 27 585 401
192032 21 64 490 385
100060 45 28 488 399
100031 16 30 456 325
19690 43 50 431 442
191742 65 74 558 373
191648 23 32 445 353
192322 46 39 499 400
192093 20 85 457 475
99757 19 15 351 248
99784 52 23 517 405
191620 32 81 557 420
18166 207 79 519 346
191922 27 28 558 416
191911 44 30 544 359
192318 50 1 542 369
87358 25 14 549 414
191519 11 25 282 263
192286 18 22 485 445
191684 84 79 396 389
192214 70 93 386 476
191721 70 36 534 412
192188 13 64 415 519
18506 21 67 401 514
191517 27 16 511 339
192052 31 30 400 515
191606 100 37 560 393
99855 82 70 519 375
16991 20 37 471 439
19058 14 93 416 552
191717 9 38 423 516
191763 16 74 409 483
192191 8 67 399 516
19761 39 64 427 357
191668 214 54 544 387
16591 45 32 542 425
191854 37 83 456 441
191672 34 10 495 368
19771 88 30 313 231
191782 20 25 487 362
19400 9 43 475 450
18985 8 79 387 491
99765 75 30 410 300
191664 4 12 304 279
192064 173 40 576 389
191767 39 50 435 464
191693 9 30 595 387
191730 19 13 591 384
191528 34 29 388 285
191928 21 25 479 495
18906 26 82 393 518
191603 27 23 526 420
191691 34 39 407 414
17358 21 1 551 402
17578 39 81 459 464
191624 16 64 548 398
192048 130 47 451 320
192126 14 18 481 475
191622 70 72 506 431
191616 9 10 571 418
18804 43 54 443 489
100037 100 36 428 283
192045 23 19 551 389
87385 79 37 472 351
19021 18 86 426 537
192261 133 37 526 402
192050 17 25 573 346
192065 30 28 548 396
191637 30 14 546 360
192326 28 16 513 407
99776 36 48 457 325
191617 23 36 557 418
191724 7 50 496 462
192122 43 21 465 331
192149 51 104 456 425
87338 41 43 535 409
19766 47 24 534 357
192003 14 16 479 483
18493 48 58 467 454
18670 34 162 342 568
191736 17 41 470 468
87346 30 39 448 377
191813 18 27 489 460
19763 22 56 329 307
191645 41 30 537 402
18232 12 14 415 569
99851 86 49 598 387
192108 18 6 476 356
19755 18 16 454 340
18995 157 164 371 387
18253 35 118 423 486
191602 77 27 528 389
191744 19 20 569 371
191614 59 12 535 384
19183 14 146 422 507
191592 34 30 539 413
191810 26 18 476 458
18895 37 139 393 468
100085 56 61 496 383
191676 23 61 531 398
192180 43 81 479 472
