img x1 y1 x2 y2
36148 21 10 439 472
98630 9 12 424 536
143785 70 23 610 318
103062 9 41 421 481
102852 29 21 574 388
100125 21 18 590 375
144326 10 12 489 450
98643 41 36 567 373
144176 19 27 467 360
98646 36 75 626 330
102975 6 4 490 370
37347 13 14 466 466
143971 68 37 503 378
36772 18 25 485 383
102924 54 30 442 311
98924 78 25 604 384
144441 23 29 476 464
102320 29 20 475 489
36462 32 64 481 435
143751 17 13 585 357
101738 23 32 546 321
37030 48 72 460 402
34908 14 8 479 483
144348 32 81 487 389
36263 6 16 498 495
37289 20 11 348 230
144077 17 49 566 393
144143 46 19 555 393
144265 43 43 468 464
35180 9 35 495 410
102521 54 31 450 393
99248 13 13 573 387
102654 14 54 467 460
144074 12 26 538 356
143724 46 10 566 353
100353 14 36 561 412
144038 9 21 566 413
36584 63 54 566 415
98704 68 73 542 398
37232 29 26 416 311
143768 47 14 423 550
144073 30 16 549 414
37241 40 18 415 281
143757 9 27 476 335
144206 17 12 481 354
37076 14 23 569 380
98625 21 34 553 414
100550 10 16 405 543
143786 64 59 506 322
144466 25 27 530 423
143995 8 16 363 483
36481 43 37 517 333
144388 9 36 566 407
144122 14 10 562 414
144080 59 14 537 414
143879 22 12 553 363
144479 19 48 530 388
144346 18 26 495 352
144386 14 27 467 477
144245 35 93 471 441
103169 21 3 569 399
37293 21 14 567 414
144203 25 15 484 356
143832 11 5 391 290
144075 9 27 596 398
37284 4 41 353 454
102456 32 37 468 450
143871 35 46 473 364
143990 62 45 489 372
144016 10 14 492 282
37274 12 22 489 481
144165 23 8 478 266
35169 18 104 465 462
100169 16 46 502 467
34692 54 45 471 470
143896 42 31 489 340
144120 13 16 414 537
99373 21 3 568 395
102442 6 56 489 456
144402 14 57 560 389
144310 21 37 475 468
143783 18 45 570 415
143795 37 26 414 560
35278 63 37 527 406
103127 54 87 403 395
144081 27 40 579 388
35890 17 75 478 479
144390 37 7 544 413
99990 18 26 385 290
144550 25 47 443 462
144013 59 21 546 344
37328 39 62 409 297
143799 19 12 556 414
100310 17 15 598 387
143753 90 9 566 400
144500 14 2 422 531
35198 18 19 555 402
100481 77 34 512 339
34972 4 21 429 541
102790 9 39 485 481
99272 21 8 598 387
101997 4 4 489 493
144160 16 28 567 414
144232 21 26 418 545
36254 36 37 534 396
37356 9 12 519 419
103052 41 8 419 298
34757 16 21 573 368
144283 1 10 496 487
143790 24 12 423 288
36631 29 37 471 460
