img x1 y1 x2 y2
294361 18 30 549 409
301939 35 43 470 483
295354 67 22 475 462
298677 48 52 451 437
223852 45 30 531 328
302577 28 14 478 483
222920 17 6 588 388
300881 45 47 456 452
295184 3 16 556 412
304117 3 29 471 472
296236 73 16 517 272
223494 64 89 435 458
223820 14 32 420 367
222973 25 23 529 361
293335 22 52 387 510
221604 16 18 548 402
298289 44 28 388 556
223487 15 39 454 454
222680 23 52 530 393
219968 48 45 482 295
220624 32 15 602 357
223721 53 44 531 371
222447 17 15 389 581
301976 29 35 465 445
224819 25 19 539 411
304181 9 14 487 481
301415 6 81 415 507
302767 27 34 533 346
220305 24 18 590 395
304517 18 34 438 380
221099 64 63 370 289
221785 6 189 495 489
223293 19 37 537 413
224123 18 19 484 327
293440 64 45 557 423
298872 29 31 439 470
295313 62 37 484 452
305618 18 16 473 452
223883 33 132 445 542
304583 9 96 427 538
300230 26 68 473 439
299899 6 18 369 632
293125 31 39 475 477
222816 22 49 535 391
225431 33 15 515 427
221345 28 21 510 427
305029 7 64 551 429
295854 6 122 423 556
301535 29 33 485 483
302330 7 39 489 479
225290 15 11 592 392
296378 27 24 414 480
300540 43 45 476 447
225223 56 23 566 341
299371 12 58 457 495
221306 9 10 593 294
257908 14 15 288 400
223734 13 43 377 604
222396 59 38 530 403
223374 26 59 484 362
296481 9 10 463 270
224720 11 26 449 491
224069 38 37 568 392
293402 9 36 320 448
221366 24 13 524 382
223218 3 0 454 444
224459 40 15 550 392
224473 55 8 552 400
218738 30 12 542 407
222487 8 74 423 550
222716 16 19 540 412
224889 14 60 476 462
300076 184 54 496 491
295148 14 40 430 389
223410 5 11 597 376
225087 64 12 476 304
219541 64 19 526 398
294470 9 137 357 537
223466 9 3 573 404
298690 26 54 482 441
294066 45 43 457 468
303398 30 46 425 431
223166 14 58 472 450
302464 4 163 398 527
223746 45 15 594 388
224467 10 3 443 398
223208 39 19 519 405
296837 3 32 549 425
299363 14 33 425 541
305005 73 13 556 381
301962 37 28 540 396
304945 23 18 554 394
223944 6 45 482 357
293883 32 29 471 472
222373 10 32 567 405
222555 210 0 609 257
296084 12 12 478 481
305724 14 37 478 491
300267 3 60 493 483
221003 16 41 535 409
221793 18 12 492 304
300523 28 22 473 472
303313 7 10 484 487
223918 14 20 453 478
222560 68 118 561 354
295976 76 52 409 529
297850 9 5 579 348
223499 48 19 542 375
295621 18 16 559 426
222303 42 19 510 431
219040 3 7 492 360
304006 26 39 467 437
223450 9 7 489 359
302430 15 12 462 468
223626 105 98 455 345
