img x1 y1 x2 y2
139975 57 50 312 228
139937 24 17 603 360
311359 10 16 484 483
311630 15 33 471 456
139928 45 39 564 416
180081 81 110 528 404
311512 6 127 493 460
131795 28 52 479 468
140074 24 69 412 507
131942 17 14 490 487
311046 25 37 478 472
180043 16 16 463 468
139993 30 14 552 384
180219 66 36 521 404
139855 34 32 504 413
180568 14 16 546 416
131801 28 81 487 404
311369 6 20 475 472
201148 17 54 479 485
180305 20 41 445 489
139967 13 12 419 572
131957 12 177 482 477
311428 15 18 482 483
140002 39 57 508 387
131782 23 37 484 468
140027 73 76 366 237
140015 20 67 419 512
180198 52 9 586 344
180488 9 63 566 404
139872 27 76 428 555
310820 34 16 296 483
179960 39 45 530 405
180090 3 181 402 601
131946 14 52 482 479
139891 12 51 395 576
180319 12 41 471 475
179964 39 28 448 331
179956 18 87 434 362
139913 5 12 569 423
180397 21 147 386 576
131704 20 25 471 485
140006 21 30 539 402
180048 4 101 470 466
140043 5 122 386 545
131805 18 20 495 481
139940 5 7 575 421
311108 14 22 487 479
139977 21 39 551 423
311381 18 12 473 433
310698 4 39 492 470
139997 25 260 376 589
311215 62 156 407 464
139865 19 32 546 391
180125 26 33 481 483
139970 111 46 555 391
310826 18 18 492 491
139949 180 61 567 382
139908 46 16 416 533
310609 15 27 490 485
131522 34 14 569 407
180392 20 27 485 472
140055 18 25 549 412
131709 48 1 539 391
140044 36 42 342 267
180037 10 29 496 468
131727 35 166 343 408
310811 17 25 475 462
310770 4 8 489 481
131853 14 25 484 487
180023 10 75 465 470
139987 18 9 544 429
180415 21 10 468 346
131744 46 97 489 485
139828 151 96 372 425
140012 21 14 566 366
131738 31 45 492 452
311591 12 18 471 472
131722 39 52 470 462
179934 63 33 527 412
139835 24 64 412 552
180510 114 2 365 497
201157 176 16 475 456
131776 28 18 485 472
310801 9 25 475 485
139926 28 104 462 493
310689 28 54 467 483
310434 21 35 476 491
131742 14 8 490 485
311328 29 31 471 479
131792 179 112 467 479
131841 10 16 473 485
140036 23 43 484 470
180032 20 22 489 464
180153 5 38 426 462
180139 128 13 596 370
139880 9 163 381 536
310504 18 35 451 470
180059 12 47 483 457
139919 155 64 501 348
131939 43 45 464 452
311064 39 87 421 425
180413 55 32 474 421
131954 20 39 475 472
139924 13 9 426 439
180281 1 131 496 491
180468 28 19 549 424
139868 29 165 385 543
131950 15 16 496 483
310674 21 25 481 481
140070 11 10 388 286
310789 26 54 464 460
180482 18 7 560 414
131811 4 16 473 483
131833 23 20 431 468
139981 54 18 495 410
