img x1 y1 x2 y2
29882 3 16 495 493
28306 13 69 429 464
27432 4 7 428 572
29610 5 4 588 329
29410 6 45 421 570
27214 40 79 487 456
29726 0 14 468 456
28214 3 2 481 487
27168 7 5 545 430
27022 1 10 492 481
29752 19 57 548 386
28806 17 18 490 481
29404 48 21 544 416
28878 23 52 536 421
30542 1 1 609 400
27754 3 2 489 489
26923 32 108 376 462
29915 3 6 493 493
26586 11 59 578 364
30530 7 166 492 481
26386 104 61 562 369
26321 68 91 373 391
196404 2 2 442 294
30594 95 37 502 387
26213 1 21 573 427
30054 15 77 490 495
28788 6 70 493 489
28815 9 36 571 425
26488 5 1 573 427
29594 37 37 470 450
30533 27 13 332 218
29813 1 24 428 552
30502 54 27 495 308
30528 30 6 628 357
196411 57 168 400 431
27997 64 7 443 389
29601 165 61 436 312
29459 12 104 470 464
30052 4 10 376 618
29955 3 4 475 462
29266 113 48 520 363
29322 42 100 490 395
28776 4 6 493 489
30531 7 14 444 329
30613 9 12 573 427
30577 3 14 557 414
28919 12 54 467 385
30247 98 175 338 427
28702 7 22 493 485
30539 9 8 569 388
29664 18 22 490 462
29314 36 93 533 402
30143 4 8 496 487
29729 14 108 567 372
28238 4 164 351 495
29401 20 4 586 334
30602 12 22 494 461
26220 25 63 569 346
28997 15 12 476 489
28443 166 28 482 405
30078 15 42 585 332
29339 12 52 425 546
28970 27 10 551 380
27454 37 39 403 377
26897 102 75 409 337
28549 7 93 492 487
27398 85 100 414 395
26051 4 10 495 491
30564 21 15 318 221
28820 176 31 435 472
26259 46 61 542 340
26086 63 95 450 411
30500 9 22 606 397
28764 6 4 495 489
26075 20 17 505 431
27996 77 72 414 384
29303 18 6 628 342
26465 3 7 573 427
29797 16 71 317 314
30022 9 117 336 466
27581 17 105 416 552
26514 10 45 542 422
29912 4 2 498 493
28061 89 170 355 457
196405 9 59 449 310
28399 20 60 390 470
27334 5 50 268 406
29279 8 125 423 490
26596 22 52 536 354
29535 93 61 572 424
30395 7 3 567 406
28375 4 8 496 489
30195 14 28 340 460
29550 63 77 384 369
29415 23 37 471 489
29424 73 27 481 367
29984 14 12 493 418
28069 102 52 423 398
27404 56 118 470 495
26295 9 13 574 393
26990 45 132 346 498
29908 37 43 471 447
26306 17 23 484 340
27422 18 28 398 565
27641 14 14 354 474
30174 6 6 496 489
29477 156 58 479 441
26271 103 104 432 397
29006 4 10 492 489
30570 29 73 487 298
