img x1 y1 x2 y2
140246 13 201 343 477
202280 14 12 490 491
203103 36 16 549 418
140202 18 18 518 438
133547 75 54 522 416
311734 57 68 501 413
311616 21 122 487 475
203199 14 54 460 479
203015 9 31 496 466
133475 45 97 562 386
311761 7 45 395 483
202256 20 58 484 466
203008 12 10 438 354
202514 10 43 484 483
140171 20 38 414 550
133468 90 95 562 427
202337 8 43 426 565
202722 34 30 560 425
311668 18 60 460 483
203448 78 115 507 402
203262 18 29 429 481
267313 137 81 377 290
140162 36 19 527 393
202773 50 25 542 420
133540 9 27 567 401
203322 48 75 460 447
202380 12 83 492 481
202479 41 27 501 404
202534 42 64 481 462
202838 148 28 570 415
203428 88 41 494 395
267291 12 91 409 564
203404 24 13 568 345
202918 17 18 490 371
311525 18 16 479 481
203164 24 38 604 382
202615 10 8 487 489
202488 119 97 495 391
203438 12 54 423 372
133483 59 29 454 385
311939 32 16 481 475
202356 6 4 484 489
311545 15 39 467 483
140164 36 118 263 308
202677 25 50 415 565
202378 14 37 479 481
202912 56 58 446 435
133523 168 69 599 391
202995 198 59 565 397
202494 15 37 487 487
140149 14 45 416 524
133500 57 12 508 422
140193 61 57 553 423
202738 6 5 468 323
202525 19 12 540 402
311559 79 85 443 422
203267 43 43 457 464
202817 23 33 490 491
202684 37 20 470 468
203276 15 16 496 466
140155 73 48 483 393
203311 23 135 439 491
202990 29 33 464 483
202570 34 89 457 462
311823 21 39 489 464
202294 159 187 478 489
311787 25 64 397 495
140214 21 45 481 475
203039 54 58 467 447
202619 12 64 373 427
202301 78 43 467 475
311530 37 116 460 389
312068 14 35 482 485
202807 7 31 481 483
140156 16 40 407 538
203058 32 41 465 470
202950 128 57 536 348
203346 53 64 465 431
203108 5 21 409 550
202746 121 97 478 429
202871 34 70 470 447
311672 12 83 475 487
202482 5 1 441 285
202410 10 33 492 472
203151 23 30 553 422
202963 28 12 475 464
311943 21 29 457 485
203441 32 17 468 362
203028 28 37 473 475
202660 51 30 562 387
203272 40 68 495 462
202605 6 166 397 534
202718 7 18 492 493
202626 8 137 419 565
267309 24 20 563 357
140157 1 120 406 420
311796 32 96 408 476
312108 37 33 479 485
203470 114 78 497 317
311698 73 29 442 447
203327 20 68 464 468
267295 16 36 280 360
140170 4 194 309 514
140174 23 5 563 421
312123 7 22 489 481
267307 9 66 289 363
203360 56 43 439 439
202335 5 9 572 424
202972 10 29 476 485
202938 31 62 450 477
