img x1 y1 x2 y2
335296 56 58 465 346
334978 1 157 360 371
334041 38 112 577 360
333909 23 31 498 440
334300 40 42 557 353
338213 28 17 512 341
338209 46 45 569 378
338016 21 23 556 407
340642 18 32 544 420
338122 7 14 492 458
337890 74 76 473 333
334465 12 9 542 363
334110 13 6 396 296
334752 14 39 410 314
340837 106 61 474 387
334832 47 35 400 285
334793 95 39 401 297
334132 41 153 393 481
334032 19 7 561 428
333905 46 41 546 359
335167 32 61 313 296
333841 17 6 596 390
340674 5 1 395 286
338158 27 10 546 407
337984 4 34 453 505
338133 169 81 456 292
338159 68 65 454 365
335292 6 29 544 360
333881 12 56 446 474
334306 6 12 390 299
338078 28 57 528 398
338210 5 55 424 555
340700 7 27 571 422
333838 34 229 371 507
340655 178 77 495 292
334236 57 53 426 295
334044 11 75 447 423
334182 22 5 535 408
333900 52 148 327 306
334456 14 25 441 353
338138 28 15 481 314
333928 25 133 413 461
338025 35 106 424 321
334117 10 5 401 301
338110 12 50 566 373
334241 21 10 465 339
333911 11 34 585 393
334748 12 28 428 447
334190 12 19 399 369
334243 5 3 599 392
340580 122 56 563 352
333931 5 66 400 578
333924 26 22 572 364
333770 40 45 568 341
340603 50 41 530 385
338166 18 14 571 425
334264 28 33 523 383
334421 43 108 419 487
334125 5 153 405 520
333805 22 53 564 366
333942 9 17 602 357
334570 7 99 416 537
334317 75 22 392 298
334288 15 11 566 401
340859 14 12 558 398
334528 1 6 485 328
338186 21 29 482 472
340638 92 55 495 369
334170 66 96 424 448
333965 86 62 562 372
338057 72 50 526 404
334224 25 60 407 251
335281 11 27 440 283
341517 25 70 465 402
335088 61 12 530 410
334406 42 49 367 275
334976 14 10 293 260
333878 51 54 492 379
334507 3 195 381 527
335065 23 5 487 285
338106 24 88 594 388
334193 3 12 292 293
334102 16 62 405 298
334443 18 20 433 335
334214 80 49 500 263
334479 46 51 490 327
340620 9 10 515 422
334850 35 150 346 405
334546 59 29 451 494
338001 42 83 402 323
333800 31 127 358 399
335291 13 23 344 349
334381 7 60 367 460
333916 0 70 449 439
334024 23 40 417 343
338170 6 64 426 550
334426 9 8 322 253
334362 8 12 316 264
334004 71 30 519 342
334454 42 51 537 363
340819 167 5 569 382
334548 5 49 260 301
334552 0 66 262 275
333961 17 28 388 291
334960 13 125 401 564
338139 7 9 565 421
334227 40 37 600 386
338174 12 12 573 393
338198 24 22 541 350
340718 25 16 557 414
338200 32 21 537 414
340632 18 12 566 420
340796 69 107 486 412
338156 70 26 580 327
334114 20 4 496 322
340736 3 16 573 402
338154 59 120 362 358
