img x1 y1 x2 y2
309636 14 10 487 487
180285 19 28 562 404
217626 21 37 467 468
180300 9 14 484 464
180182 37 16 530 407
64273 26 150 489 487
180237 28 20 571 395
216277 16 46 567 407
217677 102 12 512 378
215799 47 8 568 374
218423 4 22 478 493
180080 4 98 460 467
122238 4 2 490 472
180280 6 202 476 475
218694 39 33 481 375
309899 23 10 476 472
64503 7 15 432 357
309715 6 54 485 491
122014 48 41 465 418
215733 7 9 560 400
216304 9 10 478 370
216737 24 23 524 392
64478 238 99 560 422
309725 6 89 406 487
64522 24 15 570 383
217494 3 133 308 447
215550 14 70 339 421
215724 6 9 485 360
121797 34 16 268 422
217351 25 21 558 400
64453 12 16 475 483
180360 20 62 415 433
64498 145 12 440 284
218581 62 54 587 357
216525 13 50 420 509
121829 25 13 471 463
215131 18 27 562 423
180191 7 17 489 362
216121 6 25 450 365
121765 13 69 428 455
121790 30 13 594 387
309980 21 54 476 485
215687 28 16 555 421
217862 34 20 475 479
309762 14 31 481 466
265623 20 15 467 371
217988 14 9 560 379
310265 31 27 471 468
217737 16 75 557 416
122057 84 20 496 470
217820 8 5 388 274
64474 9 37 426 477
134753 14 55 549 423
215401 9 74 572 397
64525 43 16 557 416
217523 22 97 320 479
310255 9 37 473 483
216458 19 19 548 418
215678 11 79 367 475
217500 14 11 544 361
64488 9 36 414 562
216356 23 4 453 357
216623 14 4 489 355
217530 35 9 479 350
265624 24 9 365 269
121789 8 18 515 420
218138 6 37 470 470
309704 9 85 484 485
216231 7 32 286 413
122091 35 45 482 466
217116 192 19 487 259
216575 9 72 566 420
180275 15 12 479 483
218288 3 45 573 346
180204 25 20 359 479
180216 25 23 557 418
64333 4 41 325 425
64495 14 63 357 424
309889 7 35 425 497
64492 12 77 546 420
265627 23 37 280 416
64254 29 22 473 468
265621 23 28 571 402
215463 16 34 562 416
310271 14 18 492 475
64529 3 142 454 427
217684 12 183 363 439
310306 15 16 492 483
121818 12 13 479 320
309675 15 25 478 483
180349 3 35 428 362
64484 0 257 428 572
217797 16 163 400 561
122047 18 27 479 485
215894 4 94 460 504
64527 4 66 495 468
217591 15 22 592 370
122265 26 52 481 483
217758 48 25 546 359
64473 28 14 410 556
180321 9 8 352 481
215493 14 4 451 368
64528 19 89 518 407
215914 12 19 567 413
309964 9 12 490 483
122211 93 120 481 483
215526 6 50 384 594
121805 18 15 478 259
310236 1 152 490 495
215557 10 18 466 424
218183 9 50 489 464
121719 12 18 478 479
64500 9 18 596 377
