img x1 y1 x2 y2
291982 28 14 558 418
292074 16 9 555 423
247905 17 14 479 485
289258 4 106 464 493
290783 17 20 470 487
269485 9 14 562 420
269555 10 8 481 491
291704 10 6 485 489
289950 23 41 473 458
290458 18 12 558 416
246118 10 6 484 368
290929 12 14 485 487
290236 21 110 476 479
244954 5 9 434 557
249622 11 28 386 581
289332 23 9 551 429
291864 5 5 571 425
289821 12 35 492 475
269496 9 21 560 418
247938 10 27 415 541
245993 4 20 484 359
249434 5 5 569 429
292020 7 14 487 470
246467 29 15 476 360
245602 46 27 555 414
291568 7 22 489 485
247982 9 10 551 414
289476 35 132 422 498
269534 25 30 524 420
291137 36 43 504 395
291329 29 18 493 485
246626 4 7 489 365
291412 9 6 487 491
290991 2 52 427 524
269516 10 18 473 367
290493 12 8 485 479
248482 18 16 487 479
290131 34 27 464 470
248711 9 5 566 420
290959 9 18 485 481
290855 20 16 465 468
291678 7 7 553 422
249820 4 19 422 555
269558 12 10 558 416
248836 9 20 489 487
290309 7 62 434 491
269540 36 11 518 393
291882 22 12 562 364
291977 10 14 485 470
290908 27 9 553 420
291282 11 9 579 329
249836 25 5 513 429
249659 15 34 596 393
291552 20 41 492 485
291582 9 16 484 479
290862 14 25 542 413
248895 18 32 569 422
291119 10 45 490 468
290428 23 31 482 487
247871 12 12 550 426
269538 14 7 560 425
249365 20 52 462 472
244912 15 10 596 402
248151 105 113 498 406
291625 10 12 487 483
290142 6 12 485 483
290230 25 1 567 402
246671 16 10 555 414
248642 17 18 475 470
291961 8 12 424 567
246988 72 9 535 418
248751 6 7 487 359
291586 7 8 490 489
247972 12 10 566 422
269488 9 5 560 423
269506 12 9 558 423
246977 7 20 359 493
291264 26 14 482 483
290719 18 8 482 472
291823 19 14 551 422
292036 12 6 481 489
248458 60 48 495 373
291850 25 31 473 475
245083 9 12 558 416
249464 8 12 420 564
269476 15 13 583 388
289202 23 16 555 423
290897 7 3 553 429
269533 8 10 545 427
250262 10 9 562 418
249307 10 8 563 411
290479 54 58 442 458
291620 9 37 496 481
244671 10 25 551 416
291102 15 12 490 472
290761 12 16 487 487
290978 17 10 481 477
290652 6 130 413 556
290229 14 18 481 481
245291 25 7 495 367
247018 23 4 482 367
269548 18 25 570 391
291694 4 27 476 483
289290 15 25 468 475
291642 15 25 481 458
290553 10 12 485 489
291640 10 25 485 489
291278 5 4 426 567
269562 13 8 514 381
