img x1 y1 x2 y2
111479 133 71 446 301
113212 22 10 314 298
49666 8 19 378 321
49856 67 102 402 368
172980 140 97 485 400
158764 160 49 576 334
112146 11 19 533 433
158843 6 22 327 485
158510 106 57 504 389
170710 88 16 530 402
113130 69 8 525 368
170771 14 6 487 343
158461 59 42 558 357
112384 123 51 454 304
49668 93 73 540 400
170499 237 36 468 238
49663 22 19 504 442
173004 37 43 452 427
158522 34 14 521 394
50110 32 58 368 358
49724 16 14 555 429
49695 29 29 511 418
172957 155 86 448 350
111411 7 8 481 323
49643 89 55 444 354
50283 106 31 520 372
158746 3 36 374 529
158580 12 23 542 387
170778 67 57 443 345
50021 19 21 539 391
173160 12 10 498 489
113263 45 39 540 411
111932 137 31 439 288
158875 12 9 446 309
49651 50 34 544 380
170620 6 25 400 563
50058 19 55 544 391
170611 5 19 557 418
49853 29 20 532 401
112394 21 105 596 401
113180 50 9 470 364
112997 45 44 417 556
113135 50 23 551 416
173136 158 28 486 281
49694 71 32 472 416
158486 4 47 365 456
158860 37 21 423 509
158502 34 61 411 522
158509 52 41 522 411
112809 95 64 548 409
49700 52 39 494 404
113553 113 72 450 363
158730 39 19 575 402
113273 5 159 312 428
49649 61 48 503 387
158834 75 101 498 334
170579 9 10 573 413
170702 126 209 335 443
158855 9 4 492 364
158878 14 33 478 466
170673 20 54 492 365
113145 16 33 453 331
112020 57 27 500 374
170551 12 10 555 387
113156 84 55 476 414
111693 81 21 440 348
158838 85 68 435 400
113306 99 11 515 395
111944 143 84 451 370
49868 14 22 478 312
173193 87 70 420 314
158710 37 22 481 305
49659 80 21 578 346
113535 46 7 457 348
49682 68 12 531 412
173206 101 50 470 270
170737 14 18 478 340
49690 95 73 456 364
170732 14 35 489 354
114047 40 43 462 408
112403 84 40 440 314
112300 91 52 441 323
158647 21 18 496 362
170631 15 47 581 360
113173 56 6 465 363
158491 122 23 495 349
170838 116 8 602 388
112348 22 306 307 561
113345 40 59 506 371
112396 18 19 399 526
112539 16 91 360 452
113574 101 18 520 414
112171 70 23 570 391
113066 18 93 326 410
158789 142 76 360 294
173119 30 110 247 355
170765 114 65 490 371
158906 13 109 400 492
158527 143 68 437 324
111484 9 42 485 323
112676 147 94 428 317
158512 38 188 338 563
114012 84 60 418 418
112221 36 76 589 358
