img x1 y1 x2 y2
204187 7 5 557 413
204558 14 18 484 364
204570 79 52 490 359
205322 29 134 453 367
259826 5 9 575 425
205300 72 3 606 357
204410 204 44 601 401
259902 4 10 492 472
204432 10 70 473 485
204465 5 10 596 401
260254 13 6 587 394
205356 34 43 573 422
260287 12 14 465 489
204474 9 11 606 396
259936 18 16 544 422
204622 9 14 569 413
204560 5 6 589 396
204384 49 26 366 247
204435 34 10 433 341
259788 9 39 453 437
204224 20 46 536 399
260193 5 9 567 423
266565 7 5 472 333
259540 135 125 455 397
266576 4 110 334 427
204136 50 46 571 429
259493 18 21 573 425
204441 42 49 622 281
204522 45 18 451 367
204501 20 45 484 364
204392 5 12 388 399
260005 81 36 519 405
204694 18 9 569 427
204041 3 3 495 367
205369 7 3 489 356
260114 11 6 602 404
205592 4 11 441 542
168988 43 9 555 423
204783 21 150 401 489
260627 15 35 595 397
204628 16 16 564 422
205207 57 77 434 387
260418 36 11 604 396
204563 25 16 564 427
204535 6 5 472 333
169229 10 18 478 472
204461 5 52 596 401
266577 21 35 580 401
259953 12 68 549 373
266615 39 5 512 431
266632 5 1 564 420
204400 18 10 564 429
204381 91 8 597 394
204194 1 184 428 571
169002 9 3 605 401
204055 13 11 577 381
266569 33 1 447 311
168993 185 147 399 517
204377 13 17 601 397
205037 32 20 565 399
204367 10 7 562 400
266593 9 8 484 488
205130 3 4 340 273
204798 9 7 487 337
204519 29 11 445 349
260414 134 66 421 294
204452 1 42 267 321
204081 13 34 572 399
205467 30 12 537 416
266567 10 61 335 422
204449 19 25 599 401
204231 15 10 484 335
204645 3 14 555 407
204552 10 16 485 464
204280 6 8 484 343
204177 37 1 492 368
168986 21 13 453 347
266589 4 5 493 329
260573 9 10 564 414
205536 22 9 618 355
321525 9 6 482 475
266578 18 9 555 418
204662 81 214 481 485
204395 7 35 396 563
259927 17 27 584 402
204541 13 7 418 276
205424 10 17 447 335
204507 21 21 526 413
204715 48 19 524 423
205392 43 110 385 500
266571 4 6 484 358
204718 19 18 544 400
204549 26 13 433 353
260345 9 24 344 328
204589 7 19 560 423
204531 10 18 557 413
260212 6 24 418 568
162727 9 3 583 397
205445 14 19 438 334
204596 9 1 560 425
266590 29 7 457 367
266621 46 54 395 364
204167 6 9 423 560
204728 7 9 564 423
