img x1 y1 x2 y2
256103 31 49 471 316
257208 59 25 556 409
257221 25 24 495 453
255879 36 81 470 368
257592 39 21 557 420
257305 7 10 549 413
66097 17 49 278 270
257058 12 37 482 443
312772 18 29 478 481
256740 31 194 376 548
266708 17 5 417 300
257319 91 52 492 398
66060 50 28 534 414
256680 20 17 572 395
312681 32 5 564 407
256889 14 25 548 405
133444 9 20 482 447
66031 30 28 456 444
66056 137 45 565 352
312695 12 50 439 481
257754 14 14 459 360
257145 21 12 517 333
256985 21 21 567 423
256639 3 45 606 391
136059 84 34 612 386
257264 48 32 513 416
205852 64 33 475 429
312622 18 91 487 450
256296 22 19 431 294
257297 5 39 546 413
66091 127 31 527 363
257332 5 18 562 411
66073 19 10 343 273
256705 28 28 542 407
312684 20 37 493 433
256567 30 34 553 393
66035 27 9 562 416
133443 14 15 581 407
256247 7 34 533 380
66090 2 14 430 316
255908 16 10 542 416
255902 25 16 553 423
256173 19 21 546 404
268014 46 21 517 310
255807 32 48 451 390
257195 15 26 520 437
205780 26 33 495 383
257654 23 30 535 413
257641 54 31 454 276
257289 61 66 506 362
257441 46 87 425 464
312615 28 147 484 485
205661 7 68 484 439
268028 48 55 513 350
256529 28 62 592 360
255738 50 41 546 398
257328 35 31 558 409
268068 5 8 310 313
257545 7 33 395 588
66037 14 15 473 389
66041 37 7 382 236
166988 17 6 457 346
312610 7 12 498 472
256161 90 45 548 405
256290 85 23 520 385
205729 3 188 402 589
133415 21 50 465 472
256855 64 6 490 303
256332 12 22 473 452
256502 86 30 495 396
136037 27 41 510 400
66054 28 41 509 420
136052 10 32 557 404
133438 32 37 485 466
257275 64 43 504 416
256209 37 9 543 398
205905 50 6 492 331
256196 10 12 489 464
268052 25 15 358 231
167011 10 31 390 460
256951 22 13 575 346
312877 10 37 476 425
255859 21 152 456 445
205989 10 23 549 415
257744 11 106 378 581
268013 30 18 561 381
312674 17 29 479 477
136038 22 22 529 380
256562 14 29 473 332
312841 9 33 487 454
312919 21 93 493 404
266701 18 18 543 401
205959 43 19 554 426
256988 43 25 441 387
136062 27 19 517 409
256298 20 46 484 321
206062 21 39 476 450
312901 25 18 470 472
257299 9 52 564 407
66075 59 15 584 391
255743 75 61 490 369
66080 27 81 564 423
256790 54 21 557 384
255821 254 41 540 254
256463 37 43 431 441
257787 124 78 502 341
66043 29 41 487 472
205881 17 10 493 367
256844 5 47 480 360
256809 61 12 571 422
166992 30 33 386 321
