img x1 y1 x2 y2
270293 63 25 510 413
212272 126 84 428 337
259671 79 18 548 388
272837 15 37 482 493
212539 37 21 448 360
212458 109 59 497 312
215098 39 4 489 346
215611 23 18 566 414
212086 45 32 528 431
216840 82 21 539 414
259013 7 10 566 414
272123 32 83 471 420
215293 91 34 494 398
273114 32 131 485 472
211710 9 9 489 360
273343 75 81 453 443
270301 63 10 511 346
212114 12 7 549 299
214148 75 37 474 378
270357 31 54 482 324
212330 18 58 465 466
213036 23 5 546 427
273812 14 33 484 489
214512 36 124 540 422
272025 36 21 549 416
259797 10 6 495 365
271723 9 16 487 477
271722 14 22 492 468
273177 71 12 485 452
211801 31 60 496 439
214665 25 34 542 414
272711 39 37 462 464
213613 9 10 571 364
211887 68 25 555 414
215701 17 20 594 382
214013 67 30 442 305
273059 21 18 484 470
215989 48 36 553 411
270376 3 1 573 431
270291 19 7 552 420
215510 21 11 592 397
273036 14 72 493 435
213502 7 15 520 394
213771 14 27 513 405
215667 112 23 598 389
215181 6 18 484 479
270337 5 3 294 287
215489 59 34 555 405
212117 43 52 583 396
215782 41 34 542 393
212640 95 27 562 384
215645 37 16 536 410
214242 3 9 571 431
211760 74 62 557 379
214205 93 49 527 377
212936 47 15 573 389
271925 14 14 484 481
270297 40 81 471 437
271954 36 127 418 522
272989 34 43 470 427
215229 25 13 593 359
213186 34 32 537 422
259752 34 14 484 356
259109 7 35 285 337
260389 32 59 575 401
272097 29 41 439 454
270333 38 15 572 399
271744 7 35 492 470
216211 30 18 575 382
215652 31 5 493 323
215775 1 1 572 429
272672 25 37 475 458
272412 7 37 490 477
211997 46 10 476 364
273884 17 8 457 479
211842 32 31 428 343
215973 57 45 478 462
216501 91 38 573 379
271777 66 32 536 415
212451 34 10 548 418
214160 70 0 606 404
270264 23 12 562 416
212584 3 3 573 431
212314 20 15 473 356
215075 36 15 593 384
272943 28 31 457 441
211861 23 12 569 407
213961 34 39 562 418
272083 18 58 490 468
216088 49 15 557 351
213410 17 45 485 447
216450 1 0 492 371
270368 3 5 387 447
271759 25 31 467 460
216348 18 25 560 416
271751 15 25 479 477
260492 5 28 414 569
272632 20 37 487 466
212057 90 45 533 368
272748 48 75 420 412
273149 34 41 484 458
212931 73 28 569 400
213561 59 36 499 420
270277 57 6 589 397
212626 16 45 549 409
273827 15 8 482 475
211663 21 39 471 464
215127 26 66 560 371
213825 42 22 598 396
273051 35 18 473 466
260360 23 45 558 425
215769 24 22 451 475
