img x1 y1 x2 y2
190485 25 1 571 398
89365 29 38 406 486
89147 88 49 442 325
89414 10 12 493 479
190903 4 70 496 472
190836 23 120 468 466
191462 93 70 443 328
190906 10 10 393 292
190495 11 18 568 404
190885 16 105 418 531
190866 10 37 418 378
190798 66 32 516 391
190813 70 3 566 359
89179 7 32 358 290
191408 106 131 470 360
190826 37 93 427 528
190876 3 5 571 427
190499 45 45 476 397
191376 18 16 567 416
190492 57 116 349 415
190929 4 4 496 493
191438 32 21 584 348
191084 12 108 487 491
190765 183 149 423 344
190986 26 50 482 450
191030 9 20 496 487
89434 34 16 509 410
89431 4 39 379 475
190778 12 12 483 398
89113 12 9 489 370
190912 28 15 567 391
191379 31 10 454 328
190889 60 40 354 244
191361 14 14 551 423
191058 18 139 400 526
190879 87 67 489 350
25055 59 41 459 365
190660 37 63 513 431
89123 70 41 490 371
89099 88 45 482 373
190773 27 16 542 405
190792 66 27 549 393
191500 333 87 598 316
191113 118 5 397 258
191045 134 37 528 318
190829 84 142 539 407
25083 88 16 567 349
190720 79 88 526 391
190627 59 90 418 377
89380 135 112 395 310
191407 7 81 353 362
89108 59 50 445 368
190934 18 162 390 445
191243 17 75 485 379
190927 17 50 485 485
89090 19 19 564 429
191466 39 30 458 399
190657 2 64 426 504
190966 18 126 436 413
190910 37 28 566 418
89368 46 37 454 460
191136 2 74 429 516
89578 7 12 498 418
191035 21 45 493 483
190782 15 154 320 425
190509 95 18 392 188
89567 59 91 478 456
89086 2 45 395 517
190922 48 31 440 325
190761 6 68 493 356
191291 45 27 478 456
191406 78 34 552 292
190846 124 82 439 333
190774 66 35 558 376
24818 20 72 404 492
25105 13 70 394 430
190643 76 69 575 379
190751 107 109 487 336
190734 36 32 493 404
190756 52 177 431 468
190780 59 173 402 484
190842 26 10 589 376
89356 16 161 366 490
191371 100 106 477 409
25062 27 9 573 414
25094 38 50 542 384
190502 22 123 276 361
191390 73 53 446 340
190887 21 21 544 411
25058 3 1 531 389
190648 153 68 434 267
25074 75 20 540 370
191358 40 39 401 331
25110 7 18 540 298
191410 110 78 518 341
190890 19 25 460 345
190629 14 76 419 524
190763 50 129 468 466
190641 61 18 558 404
25081 23 52 287 285
190950 9 102 461 425
190994 64 52 526 418
191393 107 44 493 364
89062 9 9 551 359
191435 103 49 541 338
190754 71 37 437 310
191153 75 36 526 400
190491 22 75 395 457
191421 10 14 562 414
191366 57 57 555 373
25057 4 2 424 312
190785 76 8 602 384
25104 54 12 544 422
190988 51 21 409 243
190968 75 61 481 373
