img x1 y1 x2 y2
184103 22 30 465 446
7848 30 16 555 406
183030 25 47 478 408
183152 18 23 557 330
183066 42 79 571 383
184118 29 51 460 354
10598 17 31 423 545
10662 30 16 517 413
183251 23 62 498 445
9136 41 72 424 447
7724 25 41 381 466
10611 23 35 492 479
182815 84 21 537 369
182813 31 23 467 360
182949 17 47 490 466
9606 43 27 521 378
8707 40 25 495 437
10353 14 95 250 475
184165 21 22 479 477
182845 12 6 487 353
183820 1 39 496 491
183408 38 30 587 382
9951 12 57 424 560
182999 48 39 530 387
182824 6 43 424 550
182973 46 16 549 398
183077 23 33 479 443
183496 20 41 487 466
183033 30 9 538 384
9979 5 40 427 550
8079 25 151 414 476
183910 20 31 453 491
183024 26 4 495 495
183457 18 34 473 368
10884 7 94 338 449
183355 6 39 495 483
184051 3 7 566 429
8181 7 29 490 447
183721 5 33 428 550
9883 26 93 496 481
183897 37 77 450 475
9451 59 41 528 351
10898 5 61 431 429
10858 64 29 431 331
184082 26 20 487 468
183080 30 18 593 381
10237 5 81 428 567
9886 14 9 569 420
10617 32 29 479 472
69405 23 32 451 371
183043 5 5 570 424
182834 27 5 564 423
183931 21 12 522 405
8463 26 31 473 406
10934 58 15 442 328
184177 36 30 515 418
182541 2 1 397 298
8149 21 50 465 443
10257 15 20 353 458
183435 6 31 489 491
10930 93 36 573 421
9695 83 37 503 383
183663 18 3 618 371
182889 3 9 535 407
10785 4 38 420 444
182961 21 47 587 396
182790 3 85 498 397
10701 14 12 485 456
184121 51 10 473 364
10265 18 93 451 495
8321 14 25 495 489
10863 15 35 495 334
9310 59 56 396 397
182966 34 12 521 404
9704 101 43 500 263
10734 1 28 571 427
183333 6 31 481 475
10695 9 48 420 548
9796 62 115 397 504
10182 25 38 419 495
183754 20 18 484 468
183733 16 18 564 420
183096 54 50 573 416
182957 9 47 470 489
182955 26 37 467 427
183766 16 34 524 431
10517 172 5 590 320
10806 6 7 426 550
10572 14 25 464 470
183996 23 35 481 460
183583 10 14 484 481
7384 18 30 567 414
7041 28 9 573 418
10887 39 30 409 312
10274 29 18 481 431
69258 36 14 555 420
9428 178 21 572 411
183763 6 16 498 479
183940 10 9 571 427
10911 51 50 354 314
183464 32 14 582 368
