img x1 y1 x2 y2
248104 15 62 590 382
248197 4 6 373 447
123958 84 39 604 391
124429 25 104 485 377
125619 3 2 490 483
317645 20 29 479 470
125536 17 31 478 466
181296 18 37 489 458
124478 28 81 573 423
248473 73 99 510 422
248204 10 120 359 495
123977 55 30 594 402
317672 15 41 485 489
123972 7 98 577 399
247810 32 108 568 359
125499 10 37 498 477
317633 71 110 493 443
181162 32 25 465 460
247988 36 45 435 498
181123 6 45 495 470
248805 9 6 490 329
248528 18 7 531 416
125761 3 6 492 477
124431 49 74 564 319
267081 5 12 558 407
181143 20 66 479 485
248610 32 41 506 356
248154 83 50 479 386
201982 67 8 434 491
248253 28 26 594 390
201989 12 6 484 475
248558 80 25 602 347
125776 18 29 468 441
65939 32 50 539 405
248655 0 75 496 489
248304 9 18 560 418
317691 28 14 478 441
248880 74 23 587 368
125615 7 131 492 450
247825 7 9 569 420
247879 17 25 479 481
248278 143 127 571 377
181114 25 37 496 466
125856 37 147 493 491
267084 88 52 512 391
201981 3 3 571 425
317821 31 27 468 477
247795 12 33 427 507
125548 27 39 563 392
125526 3 8 496 460
65956 2 71 296 380
317803 32 108 450 472
248376 3 33 404 543
248498 61 28 541 382
120471 62 20 432 310
65924 10 15 505 447
248672 53 45 571 402
317765 90 158 439 462
65934 95 21 532 416
181106 38 10 585 398
181309 28 43 485 427
125542 3 4 498 435
317763 12 45 481 479
125521 13 79 423 531
248370 21 3 594 397
181201 29 43 470 475
125555 1 6 493 491
317709 29 97 426 491
317657 28 41 465 472
267093 27 10 381 277
248887 15 14 481 334
125489 16 50 425 529
317685 29 25 487 470
248246 14 25 546 405
125815 34 60 448 450
181180 46 52 467 447
125533 14 20 482 462
181327 106 48 414 360
125641 3 95 371 477
181257 45 27 522 423
267058 102 86 537 387
249263 7 41 357 534
248319 14 30 564 413
317777 92 102 496 445
248381 36 33 418 464
124523 47 59 598 368
181062 3 5 573 422
249320 12 17 462 340
247791 30 120 593 399
249034 19 88 592 393
248819 36 8 442 316
125843 4 83 495 429
181322 1 240 404 541
248006 79 34 549 411
65925 14 36 566 404
317686 28 27 456 437
248858 18 19 562 429
317674 4 12 493 458
181169 17 50 329 337
65941 104 3 618 339
