img x1 y1 x2 y2
57537 93 81 524 351
57641 27 68 555 405
58218 42 20 583 404
108746 3 14 566 409
306196 7 27 467 485
171000 9 7 569 414
108853 20 61 351 247
118332 110 51 442 285
170901 7 12 487 359
170256 3 49 601 402
108445 6 18 496 481
57703 9 8 589 392
170351 30 42 539 372
170532 2 107 403 596
171161 20 146 426 549
58589 4 0 466 300
306279 18 29 471 472
108636 1 52 573 422
117816 28 21 549 414
58205 51 23 456 314
108407 12 8 489 483
57862 37 10 460 365
118941 135 208 484 454
118915 28 22 481 481
108598 68 19 488 333
58272 109 17 431 223
58285 9 33 596 390
170974 55 40 483 366
118340 10 12 360 483
171311 26 10 476 365
58277 7 12 493 489
108665 16 7 590 361
108286 23 33 292 331
108954 35 19 437 317
171408 19 5 557 414
57963 17 20 437 327
118757 103 78 518 362
117589 25 20 471 481
57732 18 36 558 423
171482 176 82 456 321
117724 34 95 468 380
170335 140 101 450 369
170321 63 259 301 478
117694 21 18 546 373
57621 1 6 449 483
170546 13 6 607 401
108867 113 84 452 371
171337 10 12 489 364
170962 1 1 549 411
57590 18 27 513 416
118031 1 4 492 370
108670 35 18 590 370
170388 27 31 427 354
170436 14 31 437 370
118035 91 25 489 372
57785 27 57 465 331
108959 17 85 587 404
171431 34 50 528 420
108586 10 30 271 267
118264 20 76 585 402
57553 19 21 528 398
108871 57 81 537 423
108308 18 16 541 433
170933 34 21 535 346
119219 66 72 549 420
58502 56 52 488 367
170839 9 16 575 411
118751 68 30 405 377
118329 27 18 549 420
171199 5 32 569 428
306261 7 8 489 483
119034 48 91 439 443
170409 3 1 564 427
58252 111 86 553 409
117609 120 90 522 366
170486 14 14 566 425
117937 15 93 602 397
170460 99 39 497 351
108339 4 1 436 249
57715 68 34 430 353
170261 110 127 370 391
119197 3 70 493 495
306142 21 25 478 479
171452 10 104 324 377
58095 95 223 385 429
57916 175 20 601 396
57807 53 25 412 321
171126 37 20 471 472
170447 14 21 407 309
58019 22 17 604 401
171233 92 87 352 266
58236 92 59 410 292
58294 4 6 487 493
108442 22 41 345 368
170559 15 7 489 362
58516 62 35 481 369
57834 122 82 447 342
108878 52 16 369 241
108819 288 157 520 340
170492 3 5 555 420
171154 120 14 442 318
