img x1 y1 x2 y2
319972 5 81 415 495
254599 20 68 460 404
255320 17 24 381 552
252799 25 23 555 393
254249 23 26 467 351
254009 9 20 479 357
319478 34 29 445 404
252771 60 68 435 400
252685 48 37 528 378
255172 10 16 465 479
269280 41 37 519 368
319419 16 23 562 407
319738 57 10 555 409
319535 20 48 404 548
318935 15 35 467 456
319879 17 34 521 416
319029 21 22 481 489
269288 37 24 448 288
255916 14 12 485 470
320280 30 27 539 411
319677 29 52 465 472
319513 23 35 475 481
318732 39 21 535 398
319262 48 91 475 481
319633 21 4 496 452
319639 26 23 513 395
319846 5 1 571 420
319650 31 54 415 487
319061 10 35 476 481
320319 64 39 504 386
255394 19 13 539 384
254074 38 23 583 379
253935 21 10 549 409
254855 55 20 554 381
319629 73 41 465 427
320090 18 12 481 485
254585 23 25 475 452
254677 48 46 512 411
254900 50 22 533 398
320290 79 18 477 382
269264 13 19 378 303
269262 14 35 407 390
319405 11 8 523 389
269257 17 39 440 460
319458 66 32 490 411
318914 26 50 482 487
319590 20 18 473 472
318876 77 27 515 377
320049 64 27 535 402
319258 79 46 506 418
319248 6 35 479 460
319838 63 28 546 414
319780 13 40 416 536
319046 50 34 549 416
254889 28 20 465 362
253873 27 21 555 420
255735 32 35 484 359
255265 23 10 462 351
254288 21 7 460 337
319455 32 41 468 445
254279 0 4 496 495
269263 21 24 290 281
255050 25 34 432 359
254640 39 23 521 375
252750 21 17 575 396
269233 28 12 517 425
255787 58 17 576 351
255726 18 9 531 398
253895 4 9 496 368
253974 25 21 468 359
254451 6 42 337 375
320074 20 187 396 552
319390 61 25 488 407
254209 16 16 551 420
319851 23 41 468 475
319570 25 16 501 408
319409 30 48 476 394
254307 41 25 533 420
252452 72 41 495 387
319749 4 16 495 472
318884 40 75 470 427
255651 15 31 479 475
318682 22 25 278 271
255199 25 25 481 431
254413 52 50 506 414
255675 28 16 553 414
269226 36 10 538 392
254811 9 9 435 302
255142 18 16 475 468
252674 17 18 467 346
269248 7 33 336 362
319943 21 24 291 276
255591 37 18 548 400
319539 15 20 487 485
318651 25 14 569 404
318888 18 20 473 462
319686 70 54 513 405
319986 23 10 519 431
319169 14 16 475 477
254563 45 45 552 369
319444 17 45 475 477
269302 57 63 531 402
254606 23 42 462 353
319412 20 19 525 389
254081 18 23 457 493
319430 6 10 478 477
252543 42 26 456 375
