img x1 y1 x2 y2
157142 20 18 484 468
157448 29 25 471 475
53480 79 68 391 321
157126 28 33 456 472
157400 18 81 412 502
53964 6 1 475 354
49497 21 5 590 401
156826 42 17 549 388
156991 14 122 400 483
49384 15 6 375 276
53471 40 30 598 389
49500 48 8 485 269
49446 64 19 553 402
157910 45 74 402 481
53005 48 54 421 312
53349 85 59 480 391
156650 5 23 539 427
156864 13 32 571 392
157389 82 55 540 384
157381 23 22 460 435
156642 40 11 515 429
135575 3 5 570 405
49215 21 9 511 445
157446 28 22 482 477
156766 9 27 340 308
53176 39 48 439 326
49199 93 38 420 311
157936 27 43 420 468
156764 3 35 327 456
49164 114 76 519 342
157037 20 22 437 462
49492 17 6 385 380
156726 3 5 594 401
49367 52 18 342 256
49393 13 12 320 407
157384 1 20 495 472
157352 5 48 427 555
66904 30 36 476 455
157115 20 35 468 443
49310 140 25 564 386
53393 25 55 443 375
157330 18 29 467 443
157486 39 25 481 458
157025 37 111 424 471
54022 59 70 564 407
157019 13 38 426 546
66895 64 71 472 426
156578 92 12 572 289
156755 43 32 554 340
157828 69 132 378 466
157071 46 66 476 462
49464 13 11 580 365
157364 34 16 381 339
53632 56 40 497 356
157870 13 45 411 548
54000 27 43 445 417
49089 14 58 411 460
157097 3 6 482 493
156717 12 9 415 550
156716 21 23 589 394
157007 94 62 468 351
157312 67 134 388 421
53208 15 16 602 356
49337 23 3 567 420
157662 42 20 467 479
49155 7 13 323 270
53774 60 33 414 387
53473 110 22 589 399
157057 63 61 565 373
49152 42 186 392 553
156845 25 9 421 317
156895 63 27 540 361
53757 29 47 450 483
54042 12 45 491 420
49118 14 16 555 400
53261 28 14 526 378
156679 49 32 573 382
66900 45 19 542 400
156784 3 43 573 427
157595 54 81 354 432
49460 88 11 459 301
157801 12 139 378 468
157717 39 25 492 481
157469 29 12 432 414
157535 32 59 510 393
156832 29 39 443 441
53175 82 23 560 363
156881 15 40 443 350
156972 43 49 445 298
53042 94 10 480 298
49240 33 26 430 514
156909 49 3 340 235
157816 75 66 552 383
156820 1 18 610 395
54016 28 59 574 389
49392 39 32 443 373
156928 56 11 468 233
156645 86 28 528 389
157920 1 9 573 425
53447 98 78 396 321
156821 124 52 487 363
157515 16 11 518 447
156590 53 18 540 390
112710 22 34 413 360
156738 27 36 567 425
157022 9 21 392 507
53989 48 29 348 267
