img x1 y1 x2 y2
2150 40 50 473 460
2766 12 10 492 460
1289 54 104 446 425
80 109 82 494 336
812 12 39 569 427
67409 112 48 432 332
413 2 48 426 545
5018 21 1 564 416
512 58 108 349 351
877 2 68 371 452
1340 16 93 418 488
639 21 4 455 268
666 151 59 476 239
5014 80 5 543 304
2418 79 77 434 364
4074 31 2 525 334
978 9 13 597 381
4955 37 90 286 365
67264 95 64 445 326
4272 10 67 426 500
67973 17 29 484 464
4976 12 8 460 372
68124 114 139 382 381
152 15 10 485 403
2500 9 10 484 489
2461 62 160 426 391
2771 15 8 492 466
840 21 8 600 384
2362 20 20 479 477
67978 7 39 495 468
517 7 20 493 348
1353 18 64 420 478
4778 64 32 504 337
919 73 17 437 314
67314 7 52 370 335
4369 32 20 563 374
2331 51 83 485 475
68138 65 47 459 414
854 45 32 519 387
67467 9 17 475 359
2926 14 45 418 524
1926 23 120 411 521
2450 6 27 464 460
2494 20 33 468 481
199 72 120 537 394
4344 21 166 355 374
598 32 50 467 433
67342 84 9 428 279
2452 9 81 425 505
4426 7 12 484 489
883 10 5 540 360
2371 12 16 490 462
4756 119 23 436 241
2198 21 22 475 472
68005 28 33 451 447
311 15 33 489 414
3772 126 1 506 271
3591 10 108 370 341
711 17 53 456 429
2018 17 41 478 477
2982 9 18 492 489
2598 23 35 473 483
386 12 9 548 430
2067 92 20 423 295
1954 6 14 479 493
1758 23 39 481 429
2466 103 63 483 324
67403 1 35 496 371
708 60 43 462 412
68064 35 33 454 472
1833 15 10 482 485
2091 28 33 482 475
1943 10 50 476 427
350 14 14 409 483
381 25 90 493 343
2456 17 16 481 481
3871 48 7 461 335
2392 20 68 482 466
857 37 23 555 418
3535 75 61 438 299
67463 7 1 490 362
101 51 4 478 340
461 28 32 549 409
67308 16 10 537 420
4970 16 21 385 340
3033 7 56 493 393
4093 71 210 353 468
4815 4 29 479 441
67200 72 10 594 332
4099 5 9 424 555
67290 70 26 439 328
2867 22 127 421 440
3997 8 64 403 507
2301 42 75 465 470
2155 59 0 573 423
1625 40 81 392 394
3521 5 74 427 533
169 17 10 481 481
4337 73 50 427 377
2250 23 14 478 466
2012 6 66 495 464
67540 103 59 410 259
4250 57 10 533 360
2692 10 72 484 443
