img x1 y1 x2 y2
328907 8 54 377 419
326822 82 48 503 384
327401 70 45 522 399
339236 10 19 418 560
329587 26 31 475 468
327818 66 227 377 452
328050 30 124 390 599
339435 13 30 398 573
329569 15 10 367 288
327812 4 9 493 390
330009 38 39 589 379
326390 52 25 540 369
326540 27 10 551 402
327483 24 154 399 544
328197 32 24 433 299
327782 17 36 415 514
328546 53 137 431 342
327147 21 11 481 390
326866 55 25 531 371
339212 24 9 469 300
328258 62 26 471 334
328651 20 14 432 342
326860 21 12 558 416
329072 9 59 332 454
328137 27 33 504 348
327248 74 10 563 384
339376 75 51 435 326
327983 12 52 418 487
327337 32 42 558 400
327802 63 13 582 396
330063 11 12 356 261
328582 17 12 435 328
329893 17 64 417 509
327789 21 27 493 255
327738 32 22 306 323
328559 30 15 503 314
326385 38 25 552 387
326561 5 78 435 518
328985 17 27 541 378
326381 63 56 441 374
339117 60 30 478 319
328677 21 18 594 387
326690 33 24 551 367
327353 9 37 420 362
327245 91 59 537 343
330079 87 54 571 385
327236 38 39 600 380
329854 90 41 526 373
328806 12 12 496 368
326566 22 47 590 363
327350 17 29 419 458
327634 62 26 510 401
326627 18 166 362 437
328762 32 9 451 337
329828 73 23 522 420
327549 57 13 547 356
339143 57 32 566 388
339094 36 51 529 372
329266 38 42 500 400
326705 14 16 540 418
326738 21 20 590 396
327670 23 36 548 400
330061 26 59 575 349
328421 4 16 417 555
328931 18 23 530 409
327615 12 58 388 573
330110 21 12 485 348
326372 38 24 535 305
329260 38 23 446 339
339204 20 45 381 555
339177 18 10 522 404
328615 27 45 567 349
329960 19 18 433 456
327688 18 31 507 366
328606 64 58 481 454
328684 67 30 576 381
327080 30 46 415 519
328056 46 47 422 273
327842 39 22 531 344
326997 33 20 569 379
329694 57 15 585 387
330047 46 11 479 334
330003 57 12 560 422
327932 79 48 530 398
326714 18 83 377 453
329975 14 28 555 413
327805 21 23 504 320
329676 21 14 509 416
339083 22 70 499 423
327360 12 17 376 304
326937 15 15 360 281
327393 48 21 522 382
329691 5 16 332 290
327382 33 31 482 359
327813 11 66 314 462
328062 19 12 553 422
328042 95 14 510 380
327693 17 5 392 242
328130 12 32 557 414
327428 32 31 485 308
339156 30 30 563 376
327595 62 57 516 347
328539 61 61 568 391
327184 78 27 460 303
326833 84 49 535 323
329341 30 25 539 407
329627 26 14 536 360
339111 11 27 392 570
329612 5 19 304 360
330023 21 11 589 400
327880 9 6 599 396
326813 39 23 525 397
339113 43 9 556 332
327568 8 9 424 558
339088 43 18 544 414
328748 50 24 470 308
327764 20 11 459 390
339107 24 28 494 386
327452 74 61 551 383
