img x1 y1 x2 y2
80775 26 25 482 475
79465 20 40 411 497
129095 17 22 543 383
33769 27 32 286 281
79620 36 18 551 402
18299 18 17 512 442
129151 27 16 571 427
129493 135 73 435 343
82210 104 29 471 385
16659 39 70 544 422
17922 9 62 493 493
17372 41 79 369 437
17890 9 24 412 555
81174 26 20 592 368
17101 209 59 557 420
18396 165 25 406 297
18309 7 7 337 336
18366 23 25 478 477
16531 12 20 482 472
129209 4 12 405 483
15573 18 7 570 417
82144 16 5 517 400
17705 52 28 463 396
33682 53 10 571 379
78958 12 93 424 531
17706 52 10 522 402
17560 4 36 420 548
99189 19 7 376 299
18231 44 117 424 439
130173 25 39 462 450
15482 3 36 571 423
99124 23 41 508 445
18408 23 20 343 359
17692 5 21 415 502
17054 13 48 418 543
33787 2 2 334 343
18457 14 18 456 517
15509 31 27 445 439
18450 33 12 321 278
16598 10 12 493 479
80080 1 22 495 489
81362 46 33 478 477
81044 134 79 375 341
81036 20 14 493 487
16342 6 16 423 545
79781 7 12 373 481
17178 7 35 475 481
81568 15 12 475 472
33776 17 17 377 288
16022 90 39 464 421
129211 77 94 312 476
79835 33 60 444 393
17594 3 25 397 592
17441 5 45 419 570
18021 55 172 343 531
17848 20 20 475 477
33697 55 69 550 434
17514 5 24 428 555
79882 29 43 416 485
33722 5 2 437 332
18372 18 18 553 427
15568 21 18 481 468
17588 29 29 476 468
33736 123 36 376 296
81311 115 63 468 398
99273 133 34 514 357
17390 79 45 418 406
130206 26 14 465 481
17182 16 14 555 427
18402 34 64 580 403
99420 15 75 274 374
18341 16 10 298 304
33768 11 7 343 228
17114 17 24 405 521
17650 4 28 415 555
17942 32 39 482 477
130682 15 27 478 458
18035 17 19 420 558
33693 29 8 465 466
33694 20 17 482 373
129559 32 29 476 479
129314 11 85 394 479
130454 52 57 533 425
17976 43 28 495 422
18487 32 14 549 427
15980 41 28 585 335
33733 1 9 420 318
79525 2 153 361 544
77743 72 40 556 355
17910 10 11 527 437
130653 149 7 497 368
129056 49 258 376 571
33701 50 5 542 420
16995 3 4 495 491
18213 20 35 487 479
130411 15 2 493 464
129509 32 27 590 401
33708 42 33 384 308
15266 11 5 568 406
18476 20 45 362 420
81069 3 25 496 452
130672 25 10 478 491
130268 12 110 454 475
