img x1 y1 x2 y2
192790 25 31 464 468
133936 3 18 602 406
134242 104 14 471 328
32136 5 43 393 365
31465 32 17 557 422
31164 5 7 567 419
134275 15 13 482 335
192733 10 12 490 327
134019 121 3 496 368
193073 9 5 557 420
134160 2 50 404 506
193107 25 12 473 365
192835 23 28 424 528
103300 16 21 581 381
134056 82 89 395 325
103049 12 10 482 402
103253 73 46 357 555
133968 26 22 564 404
133983 11 5 594 401
192715 4 13 477 340
103222 31 8 365 324
134156 45 18 522 429
192777 42 41 470 365
31703 2 4 424 574
32146 13 4 348 272
103021 10 32 283 267
192750 49 11 560 382
32165 115 102 497 409
31247 3 29 495 470
103146 9 6 608 397
103266 87 48 489 368
133978 92 43 389 274
31988 10 9 405 216
134346 142 59 326 289
31669 4 50 415 560
103061 18 36 437 338
134000 109 67 390 283
192754 18 39 479 472
134338 9 52 560 398
193125 10 8 489 326
103592 30 16 560 414
102984 4 25 493 338
134145 14 16 546 413
134012 51 25 554 379
134104 7 3 562 414
192921 25 27 475 472
32158 13 46 330 337
32129 1 32 368 342
134089 5 3 589 401
103309 12 37 412 475
134061 3 4 493 327
192972 29 47 479 418
192993 23 25 476 477
31937 14 12 487 493
134126 16 39 551 420
192744 41 5 506 414
102990 2 6 318 280
103255 13 20 527 431
192905 14 16 487 497
192907 6 4 489 371
133909 38 21 495 425
103177 15 20 487 452
134169 19 22 597 378
103178 4 3 337 268
192590 3 8 396 251
133988 65 18 566 368
193102 119 7 436 380
133942 1 6 583 399
134310 5 3 553 416
192964 29 116 484 470
192874 20 20 478 487
192740 17 18 475 483
103490 3 6 499 492
32151 11 12 304 238
134005 26 87 365 470
134002 14 12 551 416
103323 17 27 385 241
103245 5 8 377 256
103652 10 12 426 562
134072 3 6 435 324
103620 7 9 566 380
134285 50 12 569 409
32074 6 52 420 456
192902 14 14 490 485
134274 3 18 571 409
103056 24 27 587 388
103029 24 9 537 432
133920 73 51 401 292
192603 25 12 377 248
134161 14 63 547 405
192604 3 1 421 297
134165 21 45 557 407
31898 35 9 551 329
192776 3 10 590 383
193109 22 15 596 345
134323 1 4 496 368
193083 5 20 589 392
103023 1 45 463 427
134009 24 3 606 375
192765 34 91 596 406
134074 34 16 533 413
134267 25 43 569 353
134306 1 8 371 483
32154 9 51 381 503
193011 85 10 492 356
32144 5 15 287 368
134154 14 64 471 348
134188 19 5 568 413
133960 3 17 404 596
103605 8 6 414 321
32164 13 21 368 280
