img x1 y1 x2 y2
269615 112 83 499 341
214307 42 14 484 371
267445 32 50 393 302
267634 4 45 259 368
213057 10 6 478 371
267409 139 37 482 266
267503 2 58 296 293
267506 144 70 461 310
267541 27 28 553 416
214221 52 229 371 502
267407 3 30 557 400
263617 139 130 447 308
263380 118 151 384 355
269603 87 31 314 220
262562 8 119 405 516
269670 40 67 413 435
214065 120 81 343 290
267553 40 7 484 365
267554 144 17 535 385
262986 7 11 431 324
267404 18 10 585 388
263474 76 23 478 330
262966 76 16 552 423
263720 19 16 564 409
263663 146 86 420 340
267460 52 27 529 374
263522 61 37 558 411
269677 83 36 417 348
263532 91 39 525 332
263306 12 18 493 367
263086 15 10 489 447
262652 117 122 388 334
214187 61 46 465 422
263072 1 4 496 326
262524 32 80 360 279
263229 68 36 517 377
263510 68 62 526 369
267625 10 0 298 223
263060 109 26 557 365
263671 122 25 510 292
263012 146 137 420 337
267499 125 4 521 336
267436 31 45 470 456
263233 73 63 476 351
263207 9 45 486 362
263089 111 75 528 339
267455 76 53 476 325
263443 17 195 324 425
263792 68 102 448 407
263641 4 12 427 449
267467 3 10 419 286
212263 28 10 562 414
263712 43 16 553 404
263450 3 46 539 431
267632 5 4 466 355
263355 27 5 575 427
263630 38 18 573 379
263472 25 1 566 429
214142 41 149 384 504
269667 61 68 358 330
269619 30 31 509 392
214136 24 84 412 466
263851 100 53 478 318
170202 15 14 496 460
262698 57 9 551 425
263764 120 58 451 339
263673 86 63 483 371
267564 117 47 407 298
263129 73 35 432 334
263342 118 103 364 318
263371 1 0 608 402
267424 20 20 328 278
269674 46 49 516 330
263877 6 27 467 472
263676 97 113 387 313
263622 79 92 495 378
262972 100 59 474 384
263569 32 18 557 402
263099 23 4 329 252
267569 65 96 444 469
263325 9 39 263 289
263827 7 22 496 460
267583 14 9 542 425
263270 148 148 535 411
262616 18 9 573 422
214070 28 23 482 354
262556 114 121 461 410
263206 68 54 501 327
263367 19 84 381 421
267548 74 39 525 334
214098 34 30 557 411
263480 125 50 434 289
267520 104 59 479 371
262715 59 45 448 351
263393 26 21 446 335
263809 12 12 493 487
263180 6 4 498 491
263726 59 32 551 423
269653 59 48 533 400
214018 5 3 573 398
263058 48 37 528 407
269592 28 27 313 289
263707 8 20 338 479
263701 119 72 465 317
263466 16 30 551 411
214031 9 5 606 402
