img x1 y1 x2 y2
80352 6 10 489 477
80557 4 7 421 556
79819 4 10 473 368
78171 9 1 567 425
80366 20 75 479 489
79038 4 36 424 555
79174 4 18 493 485
77482 3 11 598 401
79733 21 29 460 466
78895 43 10 517 386
77985 4 35 433 550
100336 75 97 467 423
79062 18 10 558 417
80434 7 12 493 485
79053 31 110 400 493
79202 36 76 399 514
79110 9 52 482 447
80324 7 20 476 456
79099 1 80 366 631
22664 9 41 521 418
78346 75 66 470 420
22633 1 120 431 473
80634 13 38 426 524
78914 41 0 311 339
78030 28 25 589 399
79665 43 54 459 389
78253 3 5 562 431
77420 5 13 592 394
79406 40 175 351 510
80156 28 54 476 479
79219 23 20 475 462
78352 4 18 330 475
78024 22 28 581 371
77904 7 12 496 481
80458 25 33 473 479
79467 4 6 492 481
78287 0 0 571 324
80378 1 10 498 487
77703 9 1 560 416
79470 18 36 412 557
79246 29 35 468 468
100246 3 1 380 247
77957 15 27 446 351
80607 25 27 471 477
79181 31 64 462 422
77668 35 52 462 368
100327 12 11 596 375
22626 3 38 382 300
80280 17 158 462 485
79771 120 39 485 333
79869 6 31 493 483
80218 7 12 557 416
79160 6 8 484 472
80667 54 12 517 387
77749 10 10 485 394
78852 28 35 468 477
80625 10 8 490 487
78316 49 13 602 396
79058 29 52 468 450
79688 17 35 473 487
79004 95 88 507 417
78191 21 11 602 395
78397 21 36 557 409
78825 29 41 473 470
22616 25 7 435 293
79752 9 14 489 485
22673 8 7 561 434
79815 14 8 476 479
80439 2 21 423 570
79366 13 31 415 496
77816 37 39 487 479
22631 0 17 296 262
80343 33 47 471 411
22675 16 10 378 255
79006 36 61 539 407
79262 18 39 484 464
77806 10 18 555 414
77996 9 8 591 392
78949 32 91 396 485
77554 10 9 564 422
78244 28 21 457 360
22618 0 3 573 413
79156 8 12 426 560
78365 32 7 520 458
78305 1 25 600 399
80397 51 39 453 472
79403 13 74 419 503
80477 2 52 428 567
79437 25 45 476 466
77396 54 61 506 393
79301 6 6 490 491
79408 35 146 391 544
79071 7 12 556 422
22658 4 18 291 290
80386 7 14 565 426
79226 8 64 409 451
79603 4 6 490 477
22677 7 17 313 401
80695 15 70 484 481
77406 0 7 569 423
100208 3 8 302 319
80163 119 106 459 359
79130 39 28 547 367
79052 270 55 576 334
80244 4 4 490 479
22420 3 54 490 326
22561 59 68 521 419
77423 12 5 566 425
78336 3 5 604 399
78361 30 19 580 342
79461 4 45 496 481
100272 9 6 481 371
78960 20 110 417 522
79090 81 127 423 555
