img x1 y1 x2 y2
248091 25 23 490 375
248138 19 25 579 392
245561 70 21 403 332
249312 32 21 470 354
248333 20 59 573 393
249259 30 34 583 394
248799 43 8 588 402
249233 20 25 478 356
246887 21 59 539 429
249812 19 21 571 396
249399 23 45 464 479
249390 21 14 468 348
288127 56 75 456 425
247541 30 17 553 348
249658 36 58 534 410
287900 37 23 545 424
248042 32 16 562 413
248133 26 15 496 365
249404 42 23 465 356
248692 23 9 549 425
248353 12 9 482 367
244871 28 14 531 400
287415 7 10 492 481
249651 19 12 544 427
247056 22 22 567 389
247492 19 14 571 423
248627 34 18 524 402
247789 9 25 608 401
249416 13 14 376 294
248674 18 72 482 456
287335 12 22 490 481
247885 19 18 554 413
248555 21 24 468 311
247073 91 41 479 366
248286 14 12 549 425
245545 12 19 569 414
244688 25 12 493 488
287247 17 29 485 475
247134 25 18 541 413
245012 20 14 478 478
247937 7 5 557 416
245366 19 18 555 413
288385 20 29 479 468
248873 18 23 558 425
247199 29 15 523 434
247130 15 28 479 359
288088 12 6 476 458
246943 35 18 451 367
244889 27 14 540 413
249396 61 66 481 380
247190 55 30 566 400
249745 23 18 542 418
249127 12 12 537 425
288190 10 27 484 466
248018 21 28 564 409
245682 19 16 548 389
249801 18 10 549 422
249351 36 45 528 411
245260 1 6 495 364
288295 28 60 460 470
248326 57 77 548 409
248231 21 52 528 407
247747 23 41 481 472
288002 18 9 567 405
247090 14 10 551 402
287622 9 4 478 485
247300 21 14 564 423
247925 10 6 479 441
248397 31 64 412 509
244880 25 16 555 405
247145 18 16 553 416
247126 59 12 515 405
247576 51 18 588 377
286590 29 14 489 489
247877 12 18 562 400
245315 12 16 573 413
246921 14 16 487 481
248317 7 28 398 581
247360 35 73 492 340
248966 30 27 562 413
248347 62 30 453 313
248207 43 21 526 422
245407 45 19 492 416
247164 10 14 567 418
245209 25 16 558 407
288114 9 27 481 493
246879 61 9 567 425
248853 60 20 456 367
287729 9 66 493 433
249092 28 12 475 454
247415 25 14 475 356
245376 89 38 542 372
247609 46 30 560 404
287474 21 20 485 470
287489 14 16 482 495
287665 20 31 493 479
249430 19 5 567 427
247560 49 17 536 384
244711 16 30 560 413
245961 17 25 578 391
246931 25 19 522 414
249645 10 9 549 405
247991 18 14 557 414
247110 18 7 478 354
245265 12 14 569 423
246987 46 14 551 405
287878 30 27 539 416
248951 12 18 481 485
287107 14 12 476 489
248806 39 25 531 402
247150 15 14 487 354
287925 3 14 498 479
249055 21 18 549 410
248201 13 36 447 480
246143 36 15 577 351
288136 28 16 457 477
287549 27 36 560 422
