img x1 y1 x2 y2
175143 32 24 462 316
174552 67 52 554 353
176653 59 36 533 402
109599 33 26 585 386
119198 12 8 573 408
176637 36 9 548 420
174704 78 37 514 347
174215 39 9 558 413
175537 82 54 440 340
174577 26 22 490 318
129797 27 32 548 422
119703 87 17 596 397
175140 32 18 468 323
175761 1 1 610 402
119234 3 8 600 386
109552 37 9 487 350
176228 5 3 555 425
175949 20 26 473 316
109499 5 14 438 539
129993 46 39 471 335
109532 10 25 520 387
130342 18 6 582 397
130315 5 25 591 387
119659 64 45 553 405
176161 23 27 537 402
174210 54 14 551 411
130667 3 12 495 472
119816 36 20 577 396
120408 4 14 495 491
176842 10 31 471 318
129698 1 5 568 427
174115 14 19 553 422
176046 48 48 465 292
174050 63 39 520 360
176350 22 17 583 396
177070 30 18 522 400
174639 39 18 531 413
175183 15 6 493 368
120063 23 21 573 396
176399 18 26 484 359
176525 36 45 553 411
176131 25 15 478 359
176146 4 6 492 364
130105 28 21 564 407
119570 5 1 571 423
129688 17 11 479 339
175009 51 29 460 313
176609 15 16 602 393
119494 66 22 525 379
175723 61 28 528 389
177428 10 7 569 425
176862 99 76 528 390
130308 41 5 540 400
176347 94 43 520 343
119546 18 14 562 427
130010 32 23 468 365
129927 5 10 539 393
109524 1 62 423 552
129951 34 20 564 399
177520 27 18 519 391
130280 23 22 453 309
119394 37 41 549 395
176359 26 42 585 395
175275 5 7 557 420
175437 9 10 566 399
43351 26 13 594 401
43181 21 14 553 418
176168 16 19 565 369
129922 50 49 454 305
176264 15 68 367 483
176669 21 27 537 384
119821 63 68 533 416
129749 21 20 393 266
109520 21 9 569 362
130680 10 29 482 481
176817 9 6 479 322
109516 10 9 573 422
177029 17 10 376 289
175956 25 23 475 310
176888 5 3 569 423
176562 10 19 535 422
130511 9 3 569 422
130311 17 30 494 326
176028 29 45 464 319
129921 54 11 437 299
174840 55 15 589 387
109602 9 15 592 401
174791 15 9 490 350
130332 39 30 465 288
174093 31 23 484 408
175085 14 9 554 411
119502 12 9 562 411
119438 24 15 589 380
174986 35 24 459 319
130778 15 12 481 493
130313 1 1 577 405
174745 9 5 608 402
174995 46 30 464 305
176859 107 50 432 310
119153 29 28 561 386
176033 43 31 459 303
174872 36 16 548 423
