img x1 y1 x2 y2
325847 9 7 569 425
341188 35 12 489 475
323169 37 30 428 291
324963 93 35 509 402
325166 2 147 391 585
323912 135 36 488 422
324532 6 31 424 562
338263 41 10 566 423
325018 2 140 405 504
341179 21 22 487 472
323929 4 59 447 538
324207 14 18 568 397
324227 8 12 431 538
322678 13 32 600 404
322681 34 44 586 361
323910 92 30 468 492
323138 14 38 435 406
339763 64 34 542 398
323216 5 81 404 563
324125 34 16 473 304
323915 5 3 392 296
340625 24 36 446 290
323510 18 129 377 460
322703 24 47 609 362
324588 24 44 450 513
340089 7 32 548 416
338325 7 16 390 342
323512 26 28 370 258
325090 7 45 393 244
323047 11 50 605 384
323600 14 11 512 381
325752 15 13 538 448
325237 47 168 420 525
323890 52 4 519 382
322961 30 7 566 423
338433 32 38 468 354
325127 13 39 476 448
323643 65 8 518 368
323440 34 37 567 418
323035 30 37 540 380
325652 36 9 557 418
322672 43 32 579 384
324799 15 27 479 323
341186 3 22 492 483
324940 11 3 507 389
323727 111 55 515 327
322994 47 91 512 386
323265 7 70 484 298
324541 30 37 606 399
323901 15 12 493 368
323672 88 25 540 400
324906 114 109 522 374
323354 31 17 501 320
324422 1 109 405 581
338457 42 13 525 357
324021 26 10 490 345
324553 48 26 503 397
323334 41 50 548 402
324888 1 16 521 422
323518 31 99 438 507
326290 99 52 528 398
324336 7 54 495 336
341187 12 14 493 470
324485 82 68 488 372
322890 58 114 582 389
324461 67 46 508 341
324462 37 14 494 371
322952 26 10 579 394
325912 1 3 600 409
323076 37 99 590 388
323196 10 130 421 520
323228 6 4 495 445
340025 15 10 475 359
324046 10 65 544 431
323924 9 73 599 384
324525 29 125 427 528
340029 9 153 540 429
338862 39 33 551 357
323323 15 91 549 356
322674 5 20 605 391
322932 1 97 397 412
324015 62 68 525 378
324608 12 14 551 420
323268 76 58 497 448
340609 16 7 560 413
338279 21 7 391 236
324034 13 47 479 355
324503 10 21 397 288
325946 38 78 514 397
339673 14 35 487 447
322938 106 75 480 296
324600 2 151 430 540
326626 43 61 562 366
326778 66 41 492 393
324631 13 7 457 300
323254 98 23 618 355
323631 37 6 647 360
326182 14 19 562 429
340020 30 8 590 396
325117 35 27 528 379
322720 12 6 435 289
322930 28 11 601 375
323111 42 8 568 348
323424 53 9 460 289
324251 9 22 480 345
340363 13 33 485 362
322860 27 37 514 318
324523 13 15 566 400
322680 277 27 591 405
326302 14 12 557 416
339497 100 27 612 298
