img x1 y1 x2 y2
48900 15 13 583 386
50869 1 53 401 484
173663 1 161 428 572
170484 6 204 431 545
49745 21 10 485 491
38200 110 83 542 342
37430 8 25 557 421
173887 10 75 569 386
49070 22 15 590 393
51531 15 12 319 264
51133 18 14 537 427
50227 9 22 328 449
170652 26 10 574 357
48713 25 12 468 364
37514 50 25 499 379
173512 15 62 490 425
173602 9 10 485 362
170490 14 32 479 346
51747 17 23 388 249
37280 19 27 549 398
171479 26 13 581 389
171846 24 11 592 347
37596 7 11 388 287
37984 28 18 546 416
171468 12 12 403 538
49963 14 30 558 416
49402 5 47 596 395
49734 0 122 495 441
38333 28 14 493 365
170449 16 23 567 409
170853 50 16 564 413
38147 10 34 536 405
66353 8 42 385 495
171881 9 131 413 547
108403 25 63 558 395
49037 11 10 590 399
37198 13 15 585 391
66403 18 3 314 383
53547 6 7 381 257
171739 14 69 409 538
37195 27 16 544 414
37968 14 12 544 418
52866 124 41 449 290
171705 17 68 485 466
48988 19 47 581 400
66334 7 20 442 285
171677 27 113 422 529
50454 30 28 643 363
53478 24 29 525 373
50267 3 9 515 312
66377 3 6 385 288
50336 27 14 549 407
37317 52 36 568 423
50851 5 20 517 438
66385 12 17 362 278
37622 13 12 387 332
171440 23 16 471 433
48576 40 97 558 388
37533 8 51 396 527
50218 146 17 488 369
170403 23 32 560 410
173023 19 18 564 409
171907 74 82 545 352
50733 18 14 482 316
48759 5 8 600 407
49267 18 36 526 405
50671 30 16 557 372
50482 18 20 484 483
48747 5 30 567 377
170744 17 23 473 332
171811 9 22 489 452
50161 18 86 557 386
121492 19 10 555 404
173736 21 21 562 414
53377 34 18 581 389
49759 16 5 560 411
37299 46 12 627 356
172128 29 50 456 466
50728 26 53 397 517
108456 36 5 564 422
53648 23 14 549 404
48548 24 64 583 398
37338 10 10 477 393
172071 21 34 562 413
108322 16 9 454 285
37687 5 28 575 372
48550 26 51 560 400
170785 7 7 492 353
37662 24 11 579 379
37330 13 8 596 394
37628 14 14 555 422
53698 4 12 448 305
49984 23 14 419 466
66358 40 17 578 407
53739 22 13 577 394
37842 36 28 530 388
37641 19 11 598 375
37753 24 30 579 380
53155 46 36 531 331
38032 47 46 321 291
66327 12 28 557 413
49144 38 28 571 385
50591 31 41 465 461
50499 32 19 539 416
53057 28 29 538 405
48863 20 39 587 383
37262 19 30 571 394
49735 22 57 429 556
37762 9 5 602 399
38133 17 15 525 388
37196 28 22 574 367
37291 6 9 484 354
37503 7 27 599 389
37188 32 12 557 423
49436 23 81 553 407
