img x1 y1 x2 y2
196655 97 54 494 391
196988 12 41 489 497
196851 23 14 549 405
33310 7 8 492 495
34106 51 162 417 441
197207 4 25 496 493
197239 9 93 498 447
33181 1 4 428 574
33492 20 22 462 472
196963 38 5 604 385
34796 28 7 548 422
36150 85 82 431 325
197551 25 85 439 350
33008 3 8 496 491
196435 63 27 525 348
31636 29 2 465 313
36198 10 25 559 405
36116 19 35 594 379
32733 17 45 498 425
196769 57 84 563 415
196667 3 0 571 431
196646 5 9 571 414
32956 3 12 496 487
197150 3 6 492 368
32611 209 45 498 320
31623 7 11 617 390
34946 32 20 492 445
196777 59 37 363 439
32860 40 20 495 462
32658 89 60 422 478
36186 79 37 501 340
32904 16 30 549 413
33218 18 19 551 413
33541 4 6 496 495
36188 13 3 574 398
32694 3 8 495 495
196579 3 3 573 423
31847 19 39 587 392
197174 10 31 493 491
32269 12 166 487 481
197469 3 7 574 408
196820 64 3 526 351
31735 2 10 417 485
196691 59 9 526 413
196914 87 64 555 331
35028 2 45 338 418
197052 4 4 496 497
33095 3 18 492 472
197343 23 9 479 334
197459 7 28 510 420
33166 120 111 539 420
35330 234 35 472 230
35241 9 14 492 477
34808 35 36 429 433
32392 46 27 470 447
35206 5 9 428 562
197300 23 127 496 464
33483 17 16 487 481
196593 4 10 493 495
33516 21 31 482 472
196614 15 17 587 390
197524 43 150 498 485
35020 93 216 422 532
33546 53 116 465 445
35877 21 52 421 481
196949 3 10 608 397
196922 39 64 440 458
197563 79 9 450 178
34546 2 86 427 419
196626 1 20 495 487
196875 19 23 557 423
32828 3 5 574 426
35836 4 75 498 435
34052 67 89 445 456
34620 7 12 496 491
33574 23 18 476 493
32601 23 10 476 491
196944 9 125 423 516
32948 59 58 448 439
197447 31 28 289 262
197515 64 73 512 382
197399 27 30 550 426
33904 1 6 493 487
36180 14 131 555 427
196697 0 3 567 427
196873 27 18 562 423
36129 25 16 342 228
32004 125 36 385 233
36128 1 5 318 256
197250 7 14 465 483
32318 14 27 551 415
197024 43 90 477 427
196810 3 64 495 456
35930 43 102 495 425
197574 4 22 495 468
197272 23 89 410 352
35782 81 126 499 393
197147 48 172 376 377
196689 19 14 566 416
33821 14 41 481 472
196431 84 100 485 317
197419 23 35 476 493
36163 36 30 533 405
196575 39 41 570 389
35131 0 2 495 489
33012 59 26 361 573
197104 60 129 460 425
