img x1 y1 x2 y2
323071 30 183 389 487
338251 30 23 546 418
323003 45 28 590 380
338312 10 7 557 411
338370 37 14 544 419
323457 28 42 477 392
322657 7 17 464 473
325621 36 27 594 397
323916 5 116 428 477
323911 2 21 429 565
323565 12 153 419 557
324537 2 93 382 528
324704 19 7 451 356
325283 56 32 570 394
338239 7 5 604 385
324620 3 4 346 278
338391 36 48 459 405
325631 24 5 551 436
325312 11 25 352 282
325204 14 18 521 423
325891 38 6 584 390
324113 49 51 546 358
323320 17 25 453 460
326054 44 23 434 329
324230 101 8 528 328
326045 23 48 555 382
325052 13 140 393 560
325618 1 121 343 382
338298 15 17 489 362
325623 1 33 405 456
325396 9 81 496 400
326718 28 88 555 414
326463 12 17 565 405
323150 6 114 402 513
322761 6 7 496 367
324257 36 71 448 511
323829 57 32 531 423
323513 73 18 497 420
325116 27 48 521 399
322901 22 18 590 398
325997 84 79 367 260
323708 25 106 394 443
338703 61 32 510 423
327005 49 100 542 379
323549 59 35 604 396
324542 22 6 465 394
338292 21 14 377 262
325900 1 0 317 301
323553 10 112 431 533
326027 8 15 392 311
324119 10 135 400 548
325198 29 20 466 302
323602 21 21 509 444
324765 9 7 334 283
322719 82 25 577 372
338364 18 12 478 320
323694 6 10 393 280
326228 17 44 510 460
338234 16 7 566 387
324017 62 66 417 479
325787 0 157 394 595
324540 14 23 378 434
323797 42 120 388 316
325345 7 45 386 374
325799 25 20 485 273
323451 43 51 540 356
324964 9 27 596 371
325391 11 29 460 356
323271 0 142 372 527
323075 115 11 521 430
322647 20 25 476 351
338230 32 12 391 259
322885 12 32 555 420
326180 31 18 388 264
325299 30 48 438 405
324811 110 28 442 337
326454 51 31 284 223
338509 4 5 496 396
324341 39 27 478 446
325670 57 28 429 343
325635 37 16 510 425
326812 10 28 490 353
326229 5 7 318 296
324365 29 96 418 489
325243 53 61 393 314
324160 39 227 399 518
325154 35 19 613 383
323588 9 85 442 400
338336 1 10 604 399
338559 10 7 569 418
322639 19 14 573 422
338473 74 46 532 335
324106 91 4 486 334
325159 0 14 464 462
327061 5 112 398 525
322992 23 13 502 464
325832 31 35 360 238
325197 7 16 573 423
324269 12 16 312 237
323982 17 176 404 536
338465 75 32 519 400
338289 6 43 428 524
325192 19 17 595 375
326699 8 94 403 532
323770 29 43 445 389
338271 17 30 608 393
338566 12 5 473 326
324514 14 5 450 429
326707 25 41 554 404
325278 23 4 517 380
