img x1 y1 x2 y2
187713 15 12 496 479
24988 2 0 426 575
187317 27 110 546 359
25467 33 44 332 261
187250 8 60 426 544
25472 46 50 522 414
101223 21 84 493 359
187607 40 106 467 466
187384 21 12 496 483
187191 23 106 555 362
24979 27 30 571 428
187483 65 56 457 412
24776 4 149 430 531
187923 131 4 496 371
187464 54 14 539 398
25441 27 35 312 270
187935 23 9 551 418
24610 21 82 488 422
187177 29 39 471 477
25447 12 16 493 320
187458 3 89 323 439
25528 82 13 438 302
187450 53 81 571 386
187585 29 20 473 359
25138 3 57 571 368
24422 14 25 558 407
187468 128 79 476 437
25213 26 16 475 454
25123 34 47 462 466
187188 42 22 479 456
187442 165 63 495 387
187310 74 29 530 347
24229 21 106 365 481
187532 42 14 464 357
24173 14 125 424 564
187724 12 37 490 470
187857 53 22 574 388
187373 4 43 498 460
25223 4 2 495 497
24974 15 75 490 472
187411 162 131 487 483
187176 22 18 600 377
187391 23 81 495 491
24492 58 15 540 296
24196 2 28 431 514
187747 26 58 479 481
187338 153 81 572 376
187574 10 1 490 368
187178 36 70 459 382
187674 5 35 367 487
25084 37 38 592 385
187616 8 19 426 549
187263 63 57 504 357
187658 7 28 476 338
23888 18 28 535 418
25145 35 33 450 380
187863 49 13 480 393
187398 6 10 489 472
187370 68 133 421 452
187427 9 18 492 466
24074 17 36 429 544
25338 6 48 416 543
24982 32 0 560 414
25016 19 37 567 396
25444 25 14 544 422
24478 68 66 483 401
101216 46 78 326 304
187313 18 33 492 493
187762 37 177 363 524
187215 9 25 490 472
24908 59 81 515 333
24947 24 108 422 480
187704 28 43 484 481
23880 11 13 598 396
187597 72 70 485 407
25456 75 16 522 391
187684 7 6 489 464
24870 61 68 492 420
187538 10 28 564 416
187526 10 14 468 337
187331 19 7 542 407
187452 12 33 495 477
24794 28 28 368 450
187752 26 16 423 362
187403 200 10 570 337
187624 6 47 490 491
187328 95 104 495 493
187529 3 152 495 491
187379 134 139 460 458
187181 72 57 561 349
187511 54 54 489 325
187628 6 56 454 481
24881 3 4 495 497
187230 18 27 489 479
187320 2 52 430 572
187266 28 23 565 406
187349 73 108 438 371
187614 67 65 425 371
187773 20 31 493 487
187840 67 166 296 477
187501 168 86 420 307
24168 4 27 495 466
24140 1 2 498 493
187809 1 17 496 365
25133 19 51 444 471
187577 39 20 448 472
187512 6 22 495 447
25151 1 27 498 470
187541 16 14 571 423
187407 6 16 410 553
187433 37 28 557 411
