img x1 y1 x2 y2
272276 26 10 473 489
213567 14 9 519 423
208133 48 18 533 382
213946 67 28 571 377
213907 20 22 482 493
272204 21 27 484 477
272150 6 8 478 493
267940 8 12 550 424
211123 34 10 555 409
207867 23 93 422 526
210757 15 25 556 380
271913 17 14 487 483
272351 29 39 487 483
210888 14 21 539 416
211754 14 9 567 427
211133 14 4 476 351
272666 18 116 496 437
212239 84 19 508 405
267892 9 7 548 420
272053 7 18 471 485
210326 70 12 522 422
212948 16 30 562 402
209136 145 79 539 338
213957 45 27 564 383
212697 55 37 568 387
208279 28 12 513 387
213360 64 9 549 420
212313 7 2 490 487
213016 12 13 447 501
212857 10 27 485 487
272264 12 14 493 450
273763 20 10 479 495
273851 4 14 490 493
207950 30 30 526 425
273868 6 18 484 472
209420 9 12 564 411
212233 20 31 478 427
272952 26 18 478 475
272105 4 12 492 495
273451 4 56 481 487
212703 43 12 465 367
272039 84 77 481 443
213538 8 37 362 487
271776 74 76 400 502
211408 100 19 522 420
213617 7 5 448 420
211599 9 3 562 418
209311 55 35 486 351
214071 82 10 501 422
273192 28 33 489 483
267999 42 18 437 312
210380 166 73 537 340
208505 48 59 504 387
213500 35 51 423 345
212343 48 25 568 331
213493 54 56 445 321
212139 16 24 416 540
214143 46 61 480 395
213872 19 46 575 429
212203 25 10 328 250
210907 166 42 556 377
272927 3 87 496 447
267880 47 13 598 394
210706 97 64 527 343
212611 88 68 483 398
211024 43 66 525 382
208845 12 24 421 553
268002 47 16 506 392
212538 14 7 558 429
272569 15 25 465 497
209003 7 66 322 466
209896 68 42 581 368
212890 14 26 403 538
212709 65 20 487 384
273156 17 20 478 485
214001 14 8 363 495
207834 34 23 558 411
212629 34 17 523 389
212798 12 12 484 370
212846 41 7 558 427
272024 21 41 554 415
212338 25 39 484 309
272136 37 37 465 470
209266 34 27 567 402
273286 32 70 479 443
209078 13 96 384 411
273910 21 86 401 548
272382 14 10 479 489
213087 9 52 419 500
272459 11 6 402 226
267985 35 26 529 429
208937 17 9 563 424
273723 29 60 448 470
212686 137 18 400 495
212399 68 34 491 414
273578 23 33 439 454
211612 36 30 581 384
208259 93 83 485 395
207923 43 38 398 574
267875 17 19 322 253
208296 57 32 492 364
214169 18 37 542 423
212884 96 68 309 447
209942 20 25 478 460
211479 9 16 549 418
212816 16 7 366 555
212133 34 10 566 409
209141 64 9 440 357
267885 53 44 466 434
214101 28 11 452 329
273628 21 41 464 462
273769 23 10 490 489
212592 7 14 547 420
273682 14 26 415 555
