img x1 y1 x2 y2
71867 18 28 549 412
4934 5 0 573 335
72034 18 34 564 422
32943 2 18 340 380
69576 3 4 496 495
69579 1 2 495 485
72132 25 106 490 450
68332 90 21 515 405
70200 10 6 475 479
519 12 133 495 481
72138 5 16 423 491
3436 14 29 478 481
4877 1 66 493 495
70808 18 27 484 452
72334 46 12 564 314
72798 12 89 493 456
32958 15 2 385 222
72361 25 21 548 418
1164 25 12 496 475
5349 29 8 416 297
1572 10 18 490 479
68328 5 34 441 429
5256 18 10 564 418
3563 36 3 574 424
68648 13 16 539 436
2354 7 18 492 481
70374 7 8 489 491
5261 10 5 555 389
5301 5 9 562 423
3380 4 54 489 439
68277 25 34 553 405
67613 4 27 366 483
4420 36 151 418 555
67916 32 10 558 421
72716 6 12 495 489
1796 15 45 481 456
4953 41 23 563 426
2553 8 64 424 548
92370 43 32 411 324
68061 23 11 592 369
71040 7 9 562 423
72431 9 0 557 429
71808 33 103 382 411
66212 66 23 537 427
1499 1 20 492 485
32974 18 25 337 265
2770 9 66 475 479
68696 9 4 470 321
68901 10 10 485 360
5107 70 69 399 353
68708 47 25 562 389
835 131 100 496 487
92363 11 7 519 450
71825 10 22 484 485
1218 3 4 493 491
66213 10 7 562 414
66233 12 12 566 422
67056 22 34 587 379
67568 1 2 371 495
72352 55 23 539 407
5269 1 10 484 439
32969 3 12 519 366
3388 3 19 573 431
70737 6 52 493 458
66210 1 10 401 350
69506 2 50 429 519
67282 23 41 475 437
68631 14 10 553 422
2479 28 10 555 414
70965 14 20 490 483
32940 2 143 369 468
3332 2 36 426 572
67002 22 45 585 404
5351 1 1 447 293
66214 18 8 492 495
5375 7 6 381 285
5423 0 1 427 302
68157 8 7 549 426
68257 4 18 431 527
4621 9 22 489 464
68188 3 5 605 398
903 3 5 571 418
67527 25 96 412 521
4427 54 34 540 397
67658 23 21 549 420
67141 10 43 426 462
2408 5 7 556 426
72270 20 35 484 470
70340 32 48 515 414
4114 14 26 418 532
68563 36 25 581 396
68549 47 54 583 391
32993 21 14 566 425
66980 18 34 489 353
70427 37 35 464 466
67429 7 9 566 411
68870 15 6 481 501
5404 7 10 567 418
2282 12 112 495 429
4556 28 39 476 447
