img x1 y1 x2 y2
183257 21 134 411 528
264764 84 81 481 278
265082 28 18 580 392
265069 46 41 454 339
183966 7 6 498 491
183987 10 10 567 411
183653 32 22 608 348
264672 45 7 492 396
264573 77 98 491 391
93335 88 65 347 241
6241 29 37 481 445
265006 41 18 565 396
76578 52 54 502 405
183669 181 56 496 298
264648 7 84 394 523
183605 23 32 517 391
264602 106 71 502 312
264606 21 11 544 403
264595 36 6 538 390
264630 78 73 509 346
265002 54 43 439 341
183556 82 68 528 386
184166 40 19 626 336
76315 136 89 516 360
264584 24 22 583 384
264972 64 23 598 378
77124 63 64 501 368
76894 32 57 587 367
6183 41 27 540 402
76501 45 27 522 369
76788 73 59 423 323
77341 34 54 457 456
183799 47 30 575 375
264718 90 23 543 379
264759 47 98 416 507
264608 32 19 535 359
264763 45 30 537 407
183789 74 61 490 376
184164 52 13 598 354
264737 16 69 340 304
183792 50 54 557 391
265065 49 38 511 372
264686 66 1 497 401
183833 48 7 590 351
264761 20 28 327 208
76742 95 54 596 397
264726 108 45 497 386
265032 24 49 569 356
76641 40 39 579 406
184184 17 8 579 397
265039 18 31 355 292
184161 117 66 479 384
264692 68 47 540 367
6239 26 21 500 367
264861 26 122 482 460
264791 21 28 526 387
183699 31 9 459 318
264733 14 14 492 357
264755 146 57 448 319
183942 61 27 531 411
184062 72 95 479 353
76615 43 12 546 418
264579 70 26 436 325
184174 38 6 566 379
264636 63 70 508 368
264859 63 38 547 355
184076 79 46 512 331
183825 27 37 558 396
76594 50 57 506 368
184106 48 30 502 367
183955 3 56 489 468
183574 82 84 494 396
264566 102 52 494 382
264831 59 61 397 301
265088 12 24 392 377
76528 10 30 567 396
264616 42 62 567 379
264705 74 59 539 358
264701 9 90 479 499
93392 18 18 509 366
264585 66 52 488 369
184094 75 18 562 387
264569 25 7 549 409
264989 12 1 493 414
264918 17 21 487 354
264996 13 52 422 557
6081 9 57 566 409
264615 72 69 552 306
264873 31 2 497 313
183809 28 20 454 450
264921 37 28 532 383
183243 35 37 459 412
264600 82 18 510 380
6047 45 50 548 427
264794 19 17 445 318
183715 3 3 496 362
264580 30 22 581 384
264952 66 34 502 397
264671 9 110 408 531
265084 114 27 542 391
264778 24 14 511 420
264613 56 27 497 414
265060 45 36 567 367
264651 59 84 493 424
264638 20 42 539 417
264614 9 39 588 384
264601 27 25 522 373
183958 12 41 492 470
183893 48 21 539 420
76536 54 18 531 422
264749 21 11 598 391
