img x1 y1 x2 y2
219193 10 1 493 371
267135 11 67 503 456
219573 46 73 452 322
219072 0 1 608 403
219059 34 18 569 397
267174 14 25 484 356
272268 9 12 489 475
267218 6 6 299 282
216877 45 40 529 339
221885 5 10 557 423
221958 51 30 589 397
267235 21 18 557 414
220376 5 8 608 405
219006 296 95 610 295
267194 4 14 495 488
272004 35 50 495 439
218630 17 22 592 394
272718 4 166 306 468
216722 27 48 418 416
219380 75 21 495 353
272013 0 204 200 481
218131 25 16 535 407
220897 3 9 571 418
267243 7 16 336 310
216460 3 113 315 382
273090 6 14 490 483
222070 17 16 476 483
219470 30 20 581 365
272135 115 14 496 470
221492 187 90 540 429
272510 226 87 467 362
219853 7 71 514 402
222090 90 162 403 429
218261 94 3 480 319
222499 264 187 457 412
267242 22 8 494 460
273063 53 104 278 283
217367 34 9 412 298
221692 5 19 428 550
267158 48 27 531 391
220995 66 42 591 367
267239 114 21 294 246
272539 4 8 496 491
222211 118 6 389 225
267202 9 23 555 390
221010 7 23 459 359
218821 107 86 462 299
222591 21 81 284 412
216649 15 17 604 384
258783 262 264 489 458
218707 35 6 493 371
219063 97 20 345 260
267154 8 91 500 358
267131 25 21 535 414
222330 57 51 552 380
216609 68 84 531 391
222185 7 5 561 428
220672 48 27 571 429
272286 15 70 443 466
221934 246 212 497 396
217823 79 75 488 402
267187 29 35 601 360
219878 23 43 540 402
222446 37 14 569 350
221947 9 62 375 491
218756 9 39 553 386
222568 3 2 496 487
221567 26 23 585 391
222519 3 128 264 391
218302 64 73 524 420
267212 15 4 402 345
217586 11 3 606 395
222489 90 227 420 493
216469 7 184 363 510
272207 3 14 495 495
267237 6 90 375 431
222014 34 44 546 402
272179 3 56 220 314
220918 10 137 411 569
221457 228 25 490 211
219774 59 26 340 356
221154 109 36 492 396
272490 106 147 471 481
271824 29 22 465 475
218798 9 23 575 423
267236 30 3 549 413
222367 73 16 503 414
222153 25 10 557 429
271829 17 22 485 485
267207 3 3 477 358
221609 21 5 537 265
219698 9 17 487 365
271805 30 63 540 426
222561 3 14 495 466
222525 17 14 440 318
216815 22 9 440 345
218521 63 50 469 345
219527 9 86 349 420
272347 2 4 431 569
222216 40 15 596 396
222121 3 9 573 427
272733 103 241 407 458
272399 131 12 373 477
219443 23 72 416 538
221583 231 93 495 296
221578 50 45 495 367
