img x1 y1 x2 y2
268721 55 52 546 423
239298 14 21 551 404
235827 14 6 492 368
268832 12 17 297 291
237462 12 16 297 281
237142 8 33 316 437
268660 55 12 408 260
274724 34 49 588 381
275495 6 29 487 483
279692 15 39 485 477
279947 18 39 481 431
268723 37 18 489 362
277098 18 14 495 470
270557 16 16 614 370
239107 39 62 355 470
275402 15 66 481 489
274841 46 60 464 479
276462 26 22 484 487
268891 93 16 544 411
276706 26 18 493 483
268689 21 6 381 288
275074 12 158 356 497
277213 9 12 498 441
237230 10 7 548 423
270551 16 4 386 327
238908 7 7 553 427
238636 20 20 482 356
238701 28 25 551 423
268890 7 10 348 263
268675 12 33 327 313
268746 34 10 553 413
275431 21 27 423 468
237543 82 24 561 395
270568 27 13 387 292
277293 20 20 489 462
239245 34 14 535 411
277727 10 43 485 479
270563 7 6 386 321
270567 21 39 551 418
270603 17 10 391 275
268664 13 44 581 402
238695 20 28 448 343
237481 9 23 284 285
239305 12 20 471 360
275617 20 39 471 491
278122 35 56 490 452
237682 7 87 493 368
275058 4 41 482 481
236050 50 25 531 423
238394 14 9 566 420
237505 21 20 594 380
237292 9 4 470 452
239060 15 66 388 558
268893 15 35 454 464
275625 17 52 465 483
276654 1 77 493 433
278528 29 27 460 468
275251 29 18 470 468
275958 84 35 496 439
277659 65 35 495 420
268720 13 9 570 357
278211 6 39 489 468
279193 29 41 482 450
275085 46 41 476 460
275068 23 91 481 468
238457 7 6 496 371
280040 76 66 489 468
277841 12 20 490 470
277141 23 20 471 431
235892 30 40 594 353
268656 2 19 455 518
274887 26 83 479 462
237033 61 37 499 342
238675 19 84 507 403
238140 23 21 549 418
268765 28 21 489 354
236031 13 40 600 399
237323 25 59 546 409
270604 22 17 266 273
268829 33 17 362 285
275893 14 106 467 491
237384 8 12 348 246
275548 9 10 484 481
275004 46 66 489 472
238868 15 11 465 416
238447 39 40 485 364
270595 32 10 396 285
278202 10 25 468 468
268674 8 17 353 251
275680 37 81 490 470
270561 5 4 397 283
278313 28 21 544 409
279633 28 52 489 475
275674 12 47 489 472
238420 6 18 487 320
279587 17 25 492 487
268750 17 10 493 445
275305 37 10 462 493
238164 29 39 476 351
268682 32 28 557 414
268872 39 20 337 299
268908 9 20 493 371
277665 12 35 459 472
268708 23 10 454 365
236981 36 30 542 413
238029 11 13 308 334
278372 23 33 485 425
277643 17 16 482 491
268710 46 9 516 418
268680 43 9 566 365
275884 14 66 435 427
268681 17 14 388 279
279127 12 18 462 487
278461 45 20 462 447
