img x1 y1 x2 y2
83054 75 122 400 512
83198 25 95 359 435
97925 6 5 311 259
98037 95 59 333 375
97747 160 64 491 325
186947 117 9 430 432
97262 13 7 392 414
83379 3 16 470 368
82224 18 168 427 553
97780 5 33 266 322
82981 104 43 415 397
83218 73 34 472 319
97845 4 14 495 487
97985 61 37 400 276
98041 70 16 490 367
11961 23 10 409 324
82905 41 62 378 544
186918 45 37 526 405
97891 37 13 259 251
80955 42 45 428 445
81330 98 146 297 568
187003 4 43 492 493
97799 23 36 378 232
81267 151 67 429 343
81456 16 25 558 423
12223 90 18 535 422
11739 14 14 554 419
82579 12 29 498 435
81097 203 56 375 290
83071 100 60 442 458
97689 32 11 571 398
97924 5 4 361 269
186950 21 161 365 527
11338 5 8 366 285
82926 33 22 534 348
97848 99 46 312 236
187028 14 122 399 545
97968 52 46 534 422
11912 26 29 432 425
186935 59 35 448 475
81292 3 7 566 407
82228 17 122 351 497
97277 6 10 338 247
97351 20 37 644 347
82004 36 86 423 556
97981 31 81 585 393
81282 81 34 530 397
82731 114 81 428 437
82900 41 55 373 539
97228 25 15 519 436
97216 122 28 577 379
81034 41 14 373 555
82718 21 18 482 483
97877 6 18 349 267
186493 26 43 295 196
82678 3 4 481 483
97335 5 6 589 401
81059 61 16 528 409
82664 43 85 417 445
97972 9 10 492 367
82604 117 72 403 342
97862 7 1 545 404
12185 49 66 587 364
186810 81 104 445 293
97977 23 34 481 475
83454 89 50 400 489
97750 3 134 339 368
82187 31 35 439 468
11331 26 140 404 597
12205 26 22 373 294
186915 9 108 493 489
131269 115 27 412 477
11963 7 7 572 426
82806 34 31 464 452
82026 6 38 403 567
82272 40 47 479 447
97108 18 20 541 381
81160 5 57 573 418
82540 31 91 462 425
82713 56 72 429 433
186813 1 97 560 422
82924 54 129 312 480
97786 6 3 333 248
83278 14 35 476 466
97762 18 12 573 405
81979 39 67 345 553
186864 42 24 474 466
97900 50 35 546 398
82914 40 16 465 337
186970 187 52 573 396
187067 21 18 465 481
11958 6 139 227 471
97254 72 4 393 251
81964 92 149 330 471
81272 19 27 558 405
97978 54 24 495 450
82671 25 25 467 472
97315 1 1 495 314
82861 60 135 462 475
97742 61 19 513 422
82278 45 58 467 439
12182 9 81 564 429
97297 6 14 414 262
