img x1 y1 x2 y2
74027 77 71 399 519
75116 6 18 493 472
74978 32 77 492 435
73363 34 88 468 271
5460 15 10 575 398
75305 35 43 493 235
75345 1 29 498 481
73698 30 8 620 335
5794 48 37 542 418
182613 42 29 439 320
75518 10 39 490 491
73740 75 64 512 263
74382 20 29 473 468
73655 8 5 391 321
182584 64 28 594 340
74863 9 66 479 477
74964 23 29 473 422
75189 7 12 489 481
74823 43 37 482 458
75737 35 43 471 368
73317 24 64 582 362
75162 9 12 495 497
182578 23 90 496 360
75257 20 112 473 462
5932 21 35 361 275
73062 63 52 493 327
74891 9 83 428 362
73788 22 18 579 371
73872 16 11 596 393
5443 17 26 471 356
5820 8 36 424 507
74669 12 91 478 462
75547 17 41 495 445
5783 13 21 427 543
73587 3 45 573 389
76062 50 68 457 447
74780 10 47 479 481
75145 28 133 396 441
5892 20 8 313 234
73432 46 26 484 362
73137 129 32 573 378
74860 17 91 476 443
5453 28 39 540 404
182655 15 45 492 475
182631 43 93 465 329
73035 9 15 603 382
5921 37 9 508 290
73113 3 8 608 379
5867 84 46 467 234
74397 35 152 464 475
75693 6 18 481 460
75639 76 62 478 450
182682 10 23 560 413
73393 13 15 583 396
182595 27 99 555 400
182590 21 32 560 416
5927 1 31 390 238
5446 4 6 495 367
182582 14 14 495 360
73513 59 55 562 355
5835 35 192 391 471
75173 65 204 460 460
75342 109 125 496 462
75120 14 52 481 483
74954 17 77 493 416
73781 53 59 560 357
74983 23 25 490 472
75141 3 8 496 483
75714 3 31 495 485
73737 47 83 567 400
5807 101 29 555 313
182626 1 4 496 351
74522 9 35 487 447
74732 26 62 470 427
76133 18 56 496 431
73538 9 34 517 400
75280 23 43 479 427
5871 3 80 355 434
182624 65 51 439 293
5761 101 95 473 363
74078 1 23 575 413
73868 78 13 553 385
75508 23 41 479 472
5930 18 9 442 333
73863 11 35 514 387
75378 31 135 460 450
74038 28 36 545 404
73772 57 30 592 389
182588 4 21 496 367
73304 50 47 521 322
74745 15 6 490 497
5893 1 6 354 246
182622 7 3 496 362
74599 7 56 487 452
5593 21 30 524 353
73561 45 53 546 407
5910 23 25 621 339
5911 48 12 281 251
73839 23 23 604 384
75532 6 75 489 391
73509 22 24 455 431
75182 23 193 373 468
73056 109 44 491 374
75092 7 29 495 333
74995 32 39 481 464
