img x1 y1 x2 y2
306230 11 182 377 635
61056 24 22 599 391
306045 16 161 404 461
59817 79 62 372 265
179958 28 60 460 335
60920 9 120 307 372
61045 17 26 467 357
60579 13 281 405 555
306188 23 302 330 567
179734 9 10 573 385
178455 76 16 451 376
178795 23 26 479 346
179323 51 43 451 296
61059 20 43 377 504
178831 23 36 560 416
60056 32 59 450 332
59811 54 45 394 310
306093 35 43 453 337
180255 131 147 482 321
306331 70 46 528 427
306043 18 95 468 462
306397 10 22 496 468
179122 19 32 540 375
306290 28 64 473 433
61050 22 16 380 278
178504 17 13 494 424
306067 3 33 481 450
59726 51 37 421 333
179559 14 5 563 422
60714 37 59 460 360
59714 170 44 485 282
180049 101 134 413 307
179197 42 26 489 314
306053 26 25 460 439
179327 9 10 460 487
178535 15 15 597 398
180414 49 64 535 365
179631 37 54 471 397
306146 25 47 487 485
306063 17 31 478 408
179552 16 16 555 411
60421 66 76 461 392
180053 15 31 481 348
60130 50 42 462 350
60833 12 24 279 419
180087 11 42 424 261
178976 91 86 487 324
180025 48 76 468 345
306070 23 47 470 456
60836 19 125 590 379
61039 24 13 411 299
306163 10 93 424 514
306090 14 64 423 564
60405 5 54 367 347
59836 76 28 481 346
180248 58 70 457 305
61101 56 47 488 375
179566 16 41 565 400
60490 16 12 555 418
60454 34 63 564 339
179476 59 61 448 366
59813 86 53 376 397
180262 95 41 510 398
306150 33 110 407 451
306327 17 27 481 466
60869 114 10 543 377
306317 59 77 440 408
306104 10 12 479 460
306207 29 33 487 481
178836 16 120 420 530
180217 92 22 379 243
180188 73 28 474 389
179732 21 22 573 406
180005 53 8 587 391
178601 31 24 555 389
60698 25 37 560 416
60501 110 70 398 296
60255 7 12 403 568
61068 72 45 465 382
306143 43 31 460 462
59885 25 34 537 348
60392 3 4 478 351
59955 31 35 459 317
179988 36 54 549 346
306378 32 29 464 454
179373 76 15 467 279
179498 84 13 600 359
306177 17 27 468 452
60345 61 6 579 402
179387 104 81 526 377
60189 18 26 297 420
306183 9 38 416 552
60029 10 34 549 413
60154 89 33 453 367
178495 15 25 584 394
180066 36 32 553 407
179015 21 65 286 398
179572 25 10 551 427
179391 148 31 586 343
60504 21 54 551 413
60595 28 32 513 393
306355 34 52 470 462
179737 45 13 552 377
179074 93 24 425 255
179209 126 70 546 396
178760 8 43 399 578
178806 32 76 471 337
306140 10 10 481 435
179358 48 72 549 391
