img x1 y1 x2 y2
325057 52 10 481 427
324908 37 17 471 337
338360 14 13 286 292
322911 27 67 423 466
324775 40 27 590 388
322849 15 61 553 346
341254 25 22 481 427
323423 13 32 440 435
324120 111 16 555 413
338426 6 2 330 230
322998 9 104 582 375
323882 39 20 462 321
322881 14 27 548 422
324875 31 28 308 492
324370 35 42 578 368
324632 81 25 492 450
338304 110 38 570 361
322845 40 7 357 234
323280 18 133 254 378
323090 10 49 422 520
322937 7 8 378 248
341247 12 12 346 489
323435 28 91 424 514
324066 17 17 505 360
324300 13 43 394 536
324933 36 12 555 423
323552 34 23 548 377
322896 22 18 433 281
324642 21 117 548 295
338543 14 10 442 275
323262 13 122 430 533
323607 18 16 548 416
323610 51 47 497 394
322967 14 96 382 594
341200 10 41 490 408
324000 15 13 522 340
324458 27 73 415 527
322762 59 35 470 348
341198 128 21 571 254
323866 17 11 478 435
322725 39 30 515 407
323734 30 7 473 345
324019 12 23 557 306
322942 55 30 395 212
322706 38 52 481 328
322859 14 12 448 330
323222 2 25 399 587
323601 17 21 408 545
324815 37 28 560 411
324516 50 4 374 359
322771 59 52 539 386
324802 27 110 334 497
322887 26 76 385 483
322695 34 11 579 377
338337 26 15 522 384
323769 75 251 364 562
322931 43 53 446 353
322767 28 48 560 376
322687 85 12 591 304
325110 13 24 414 552
323039 51 35 597 378
323161 27 74 576 364
323668 33 178 402 525
324386 27 204 429 504
324400 19 16 539 421
323217 33 48 485 439
324511 33 12 630 356
338315 8 48 288 247
322989 10 28 486 459
323168 49 38 357 548
322734 44 27 555 373
325262 43 12 510 423
323538 26 6 606 300
324296 3 40 294 277
323813 50 9 542 407
323959 54 43 402 494
323125 29 14 557 398
322779 55 27 550 273
338387 20 11 556 303
341260 4 89 495 379
322872 149 10 572 370
338907 28 40 462 347
323159 133 27 606 231
324437 42 29 543 417
323156 20 8 392 301
323661 57 36 501 346
325155 27 14 551 405
324593 18 15 445 316
322891 10 53 390 583
323086 49 13 481 398
322709 15 10 590 387
324389 16 73 400 571
323696 18 86 417 567
323026 47 22 571 389
324190 5 61 385 474
323741 65 13 462 432
322980 64 43 549 348
323170 11 28 605 391
322830 43 90 414 481
322690 51 8 631 365
323604 27 21 500 412
324456 100 74 428 399
324652 19 41 567 355
338838 19 35 390 555
324140 11 23 434 292
323107 1 40 595 375
338714 19 43 423 276
323306 11 185 394 510
324082 6 58 493 377
322817 46 1 548 337
323311 59 23 357 365
