img x1 y1 x2 y2
56477 30 45 533 393
172282 16 19 569 427
174899 55 14 569 414
58012 93 12 506 364
51168 42 22 519 409
173328 97 41 485 378
174802 21 29 475 322
172661 96 67 417 284
174889 7 22 313 437
56811 12 25 513 401
57920 37 66 557 365
175841 4 69 434 387
175305 90 18 539 355
56924 104 111 517 387
57201 50 25 512 393
57906 164 115 479 353
57950 45 22 590 382
173596 156 148 467 364
57155 63 10 522 398
51089 55 22 565 392
56887 10 14 551 423
176082 48 40 460 353
172418 95 55 407 299
175102 99 99 509 404
51106 64 19 531 427
172391 64 40 432 301
58060 21 25 553 393
175225 29 17 471 409
57875 30 43 544 400
175326 14 36 531 416
51147 20 15 499 373
174857 15 34 484 350
172650 92 59 401 281
56903 45 37 560 397
56420 118 49 506 350
172656 98 55 412 288
174041 70 41 503 373
58269 53 18 478 353
51212 80 69 515 337
56685 84 35 499 331
51045 25 13 602 386
114041 42 26 355 257
58052 14 16 397 548
175900 56 64 434 326
174593 33 22 362 283
57448 26 13 540 394
174815 4 6 476 493
174919 14 7 549 429
57520 68 21 524 385
51055 88 16 569 348
51169 91 30 494 411
175139 54 43 567 373
174870 43 8 462 339
174864 34 44 610 406
58073 45 7 542 429
174641 66 47 371 262
173710 14 10 566 420
56877 34 25 546 422
57953 32 29 450 364
175235 18 12 563 419
174828 78 54 530 382
175202 17 112 424 540
57311 57 12 546 388
57896 23 13 484 319
175991 15 16 489 485
57265 41 50 557 396
56378 65 40 475 319
173115 87 67 558 337
175007 68 18 440 362
57457 19 13 596 392
172431 60 41 429 292
176210 27 16 546 389
56807 66 23 512 372
57533 1 32 571 427
172409 89 65 395 303
51162 10 21 549 418
173277 12 57 569 400
51221 42 25 529 407
173291 21 22 576 392
173634 89 89 445 334
58000 23 25 378 405
58284 45 25 453 365
57686 45 81 369 353
173333 5 20 581 392
173743 14 1 478 359
51240 28 82 533 376
176163 25 45 468 362
173133 50 43 519 398
51144 23 32 567 411
175015 7 7 569 420
172415 59 37 432 287
174782 22 57 460 334
57854 48 17 540 354
174775 68 72 533 409
175933 92 23 440 320
51157 61 10 560 399
51103 16 4 444 329
51213 4 9 496 361
174761 60 35 423 302
172403 42 33 459 294
57851 25 19 560 396
51219 50 21 575 382
51088 45 45 528 405
57546 47 40 564 404
51208 73 43 549 423
172399 92 52 406 289
57540 30 18 556 384
56766 30 27 551 395
51102 36 30 524 395
57394 52 18 544 405
174031 54 4 460 343
173579 104 108 401 274
175881 12 3 485 359
57932 110 32 531 359
