img x1 y1 x2 y2
95600 45 31 450 441
103606 17 12 377 280
103541 15 18 563 381
92147 84 9 538 350
92261 28 16 481 480
95499 10 110 493 491
94760 8 93 428 516
92939 70 46 501 389
91221 15 10 592 396
93265 9 8 406 420
103514 7 8 579 405
103618 8 6 393 296
29428 15 19 331 270
103519 14 18 493 475
103792 87 94 480 356
92888 193 139 423 328
103469 22 66 393 353
93316 49 24 575 404
93814 55 64 488 377
103647 100 17 602 366
92208 30 40 532 379
92576 23 14 459 335
93868 33 161 365 474
92424 13 20 583 392
93150 31 27 492 464
91701 28 12 535 408
91735 29 144 419 504
92200 7 5 568 421
92450 28 18 596 399
95474 85 91 434 358
103599 2 24 362 263
95353 32 220 381 468
92285 23 28 558 411
93695 270 21 575 423
103480 16 19 516 380
94928 6 4 495 497
92949 21 13 575 398
94695 31 52 450 475
93062 9 0 562 411
92089 6 60 225 489
92830 95 39 569 387
92342 15 6 571 404
143700 45 36 420 346
103527 55 9 625 355
103562 5 15 390 296
103584 57 27 564 381
95825 3 50 489 487
92837 70 0 590 406
92741 93 95 481 405
94790 37 30 547 390
91744 47 11 602 388
91385 19 54 579 346
103705 74 9 408 288
103712 27 7 549 427
92319 9 5 552 378
92362 40 30 586 400
92313 39 21 460 350
95679 32 67 408 504
103600 46 7 505 390
92296 32 20 475 346
103646 15 22 299 351
29441 7 24 460 351
95564 6 50 417 551
103806 19 5 546 398
95977 16 25 540 386
92540 32 23 542 371
92017 14 60 356 475
95691 15 33 487 483
91334 61 27 576 370
91530 51 27 538 413
95315 45 81 482 475
92481 16 73 438 422
92076 72 30 516 392
92059 25 15 470 368
92462 95 120 470 400
92232 8 61 401 576
91343 12 12 542 420
94707 7 18 495 470
95758 15 16 495 477
91339 52 34 544 409
92061 92 9 584 348
92995 27 25 547 411
103535 27 28 553 418
95494 9 14 490 489
103563 5 95 568 413
92621 85 49 372 285
92588 24 16 602 348
92110 10 5 568 425
95816 13 40 417 553
103487 3 97 496 477
92678 30 8 590 404
92032 19 25 560 402
91934 84 15 571 387
92926 230 160 569 423
92555 21 9 562 411
95858 63 39 519 344
92509 246 75 554 382
103639 17 11 473 381
92337 50 68 535 413
91854 73 89 371 481
91977 6 4 484 314
