img x1 y1 x2 y2
163504 7 9 562 418
268819 3 3 590 400
268794 86 27 558 387
223823 1 10 403 590
226407 128 25 542 389
223956 10 14 487 367
226867 9 5 566 425
223831 13 5 591 391
224823 3 6 487 326
226524 25 16 546 414
226740 5 8 604 395
268836 5 3 560 429
227531 9 13 595 397
163528 63 247 368 516
227924 4 9 422 560
268951 2 23 293 295
224815 22 12 424 534
268948 30 123 332 429
224509 7 7 567 424
268863 26 10 594 397
227001 1 5 560 425
227475 12 14 558 423
224131 14 14 560 416
268984 14 5 519 416
224038 42 20 533 368
268840 5 4 340 329
224928 9 45 418 526
227885 23 21 284 262
227034 9 4 489 362
225900 9 6 489 367
223796 13 17 580 400
226099 1 135 404 581
227805 15 16 596 394
268953 7 6 489 322
225004 34 45 549 404
227512 15 45 478 466
227173 7 3 604 399
227898 18 8 488 395
268887 16 5 474 331
268868 7 4 594 372
163530 7 7 569 425
224146 36 73 413 343
224850 3 7 571 418
226298 3 12 490 357
226043 7 7 566 414
225690 107 11 512 385
226639 15 23 490 360
268786 48 32 341 268
224623 7 10 558 425
225786 7 8 485 327
226064 13 8 590 391
224857 40 40 494 364
226198 19 19 566 393
268933 14 3 497 304
268833 12 13 481 323
227555 54 56 451 374
223817 10 9 540 427
224881 7 4 453 341
224165 10 115 557 425
227816 9 1 604 372
225794 9 7 344 325
225113 27 59 515 423
226073 13 8 600 396
227229 16 23 564 420
227541 25 46 540 418
225984 19 13 597 399
224016 9 32 465 368
225727 109 52 485 359
227580 7 33 366 298
268791 7 10 563 421
268841 21 13 508 437
226532 112 11 504 384
226489 40 12 493 370
224672 12 9 557 429
227826 18 21 374 492
225867 19 14 557 422
225427 304 187 573 364
224196 36 16 535 414
226155 100 19 537 431
225760 10 58 527 347
226803 34 97 499 380
268789 103 37 489 384
223938 5 6 602 395
226338 3 4 339 254
227484 6 7 492 367
226316 30 36 430 421
268871 32 26 503 351
226180 11 10 594 400
226904 34 30 436 427
224946 21 11 593 383
268806 9 8 581 397
224887 1 14 569 429
268785 1 108 293 425
226504 5 19 397 540
224612 98 87 506 385
225884 25 23 479 341
226672 5 9 423 564
226592 12 5 573 423
226451 0 6 484 353
163476 7 5 598 396
163474 12 62 564 379
224745 9 6 496 370
163536 7 28 597 393
268873 189 39 451 295
268978 10 12 559 415
226820 7 2 340 330
