img x1 y1 x2 y2
140266 3 20 492 491
108102 23 5 567 427
140391 12 117 427 519
140392 60 25 549 347
140884 7 10 489 485
140614 16 46 547 428
140461 32 81 535 381
39225 36 27 506 405
140886 37 23 569 397
198274 8 3 385 297
140416 30 23 530 392
140602 21 76 400 346
140759 18 84 413 469
140454 32 58 450 383
140792 9 38 414 561
140426 3 7 461 429
140328 17 22 475 477
108081 12 30 430 356
108146 46 41 558 306
108077 21 31 413 260
37967 39 32 465 321
140459 21 48 415 488
140826 9 132 415 527
140699 26 20 454 470
37473 21 24 309 236
140662 10 25 569 395
140477 20 110 414 488
108202 20 39 453 447
140625 51 48 342 517
140786 41 12 533 402
108083 66 57 560 367
39301 3 64 230 415
38067 96 35 440 312
140685 5 104 411 330
140834 37 33 470 479
140907 31 37 489 456
140901 43 72 445 412
107761 31 26 515 425
140633 17 11 470 346
140498 122 57 506 406
140525 66 39 503 350
140447 12 16 409 539
140833 52 18 557 418
140880 9 33 489 437
140730 131 50 465 380
140549 4 14 487 493
108153 37 13 335 198
140716 25 45 484 397
140648 79 46 519 395
140346 44 101 391 366
140655 16 40 407 548
38109 68 43 439 331
140783 32 10 471 481
37458 5 34 430 431
108033 23 19 528 404
140818 28 95 471 487
108120 73 39 506 382
38448 21 35 470 443
140586 6 20 476 466
39373 56 95 482 464
140902 81 50 497 422
140309 41 23 551 418
107796 59 58 473 407
140806 39 54 473 412
39085 165 47 519 322
140804 73 37 481 407
38518 7 27 496 464
108194 4 16 427 314
140555 14 21 560 398
39232 20 132 419 529
39014 8 74 426 565
140422 102 115 425 472
140878 42 37 450 485
140322 15 110 404 450
140423 39 81 395 461
140774 25 50 467 337
140764 46 25 432 485
140350 6 18 459 431
38236 110 18 539 384
140659 10 50 475 460
108043 19 25 558 407
198279 15 17 369 270
140642 25 25 537 364
37932 39 32 470 337
140743 32 126 382 570
140534 11 70 354 406
37495 15 30 388 442
108118 22 15 592 362
37470 28 7 445 345
140455 31 77 460 372
140456 25 105 359 521
140866 59 23 540 354
38669 17 102 473 462
140546 54 62 425 412
107799 72 29 530 395
39109 1 72 453 481
140805 2 10 227 389
39457 50 28 513 385
140914 10 16 487 489
108046 24 42 436 258
108067 43 14 524 386
39104 3 8 496 477
