img x1 y1 x2 y2
322609 17 33 588 377
324029 59 84 492 414
323318 76 43 588 388
326674 5 112 426 492
324003 8 27 541 431
323642 55 64 490 354
325044 28 106 402 486
325023 50 208 423 507
324373 7 30 605 398
327686 28 56 581 393
323277 3 3 573 431
323689 63 27 559 380
324287 14 6 501 395
327837 3 10 495 495
322940 12 8 418 326
323969 12 89 435 339
326057 25 23 419 363
323753 11 38 540 343
338303 78 26 479 411
323531 55 50 590 362
326725 73 56 543 384
326744 21 5 562 427
327022 8 8 283 260
323473 2 11 397 288
324819 3 18 298 370
322791 72 74 575 340
322900 37 4 462 487
325781 5 64 566 425
322679 7 6 591 392
325339 5 68 441 502
326762 81 45 556 356
338272 19 36 560 384
326655 73 14 449 239
326732 7 195 410 552
323869 143 52 588 389
325962 24 19 441 333
324466 48 63 382 513
327752 12 16 566 422
325820 3 8 337 249
324012 113 53 518 351
324855 49 206 370 526
323264 10 3 553 423
323454 15 32 408 543
324871 26 20 537 416
325387 18 13 588 405
338347 10 13 374 238
322614 26 30 582 377
326663 3 58 401 556
326881 6 12 343 335
324807 19 152 431 484
325988 31 24 452 360
323551 3 13 600 387
326606 23 22 478 372
327910 7 8 601 401
322969 17 6 503 461
322713 32 25 544 382
323670 10 4 396 279
326073 37 130 387 489
322668 77 32 542 387
326842 51 27 558 384
323299 9 56 593 396
322990 22 137 387 474
323410 95 34 550 375
323068 42 27 471 328
325970 4 12 474 336
322682 45 137 496 416
322633 95 54 528 385
327986 5 8 602 398
324678 5 38 406 255
338226 6 9 493 348
322906 28 32 546 404
325385 28 35 395 295
325933 32 6 507 382
325244 29 10 468 304
322880 3 11 395 261
325518 60 11 460 380
322741 61 34 510 396
325589 44 7 446 425
322623 36 12 584 396
338238 45 25 532 402
324057 1 4 592 354
323463 12 10 588 413
322656 13 15 605 405
323286 52 79 503 401
325213 27 18 489 374
325727 46 230 413 501
323660 19 42 601 374
326518 14 49 248 320
324661 15 15 448 479
338268 1 11 556 343
323657 2 51 408 461
325492 28 41 348 270
338224 61 23 549 421
327316 32 55 539 409
323369 2 204 435 563
325910 22 176 401 513
338240 7 15 600 400
326951 2 7 296 276
325254 14 71 442 477
323479 29 13 589 357
324103 43 17 354 280
327969 79 73 571 404
323325 18 60 487 310
323486 67 82 476 354
325984 0 76 263 370
323677 12 26 436 411
325793 41 16 524 418
323527 12 8 573 427
338333 39 24 576 370
323131 7 17 572 396
324399 7 10 496 483
322910 16 25 557 411
338227 9 7 533 423
325532 12 10 566 429
325577 10 14 478 495
327705 4 47 417 544
