img x1 y1 x2 y2
320057 25 19 411 557
237879 7 18 478 370
236102 64 31 462 357
237894 31 18 460 337
320586 21 43 482 466
236456 44 76 562 356
319649 63 23 527 417
237224 50 19 493 299
320683 18 41 476 445
238445 17 7 490 360
319656 12 16 482 483
319795 16 54 551 382
269422 109 44 553 318
238454 32 12 571 418
320386 12 20 475 491
238622 19 20 562 387
238474 18 12 487 361
237887 31 15 493 356
320856 12 91 490 485
238469 45 25 558 413
269436 13 39 395 544
238196 1 63 414 327
319756 14 7 571 422
236116 18 33 440 505
269423 29 26 481 364
320883 25 27 481 452
238190 28 20 585 337
238410 21 27 564 425
236937 57 66 533 420
320377 20 27 482 464
236420 7 55 571 405
320467 25 25 487 414
238676 61 40 574 389
236377 41 46 602 374
269429 60 28 493 426
237971 10 20 490 367
320052 27 40 427 521
320658 15 33 490 477
319307 28 57 403 546
238910 2 64 427 548
237657 30 27 589 392
236448 51 31 578 407
236849 22 40 598 398
320577 23 47 479 468
319315 18 50 411 498
320685 1 72 429 556
269424 28 56 583 375
238413 12 7 465 370
236486 89 68 512 375
236513 22 13 598 388
236574 32 22 583 347
319906 1 163 431 526
319591 1 72 493 489
237764 13 11 589 406
320081 15 72 475 441
238419 30 21 526 395
236168 35 52 526 374
238082 63 23 514 395
237897 64 15 490 348
238796 32 49 583 398
236855 113 64 513 404
236944 56 60 516 390
239005 67 40 356 323
237653 64 14 470 356
237045 54 14 553 425
236161 48 63 487 408
236890 24 16 602 376
269441 16 9 569 414
320603 15 39 481 468
319540 5 21 550 426
237905 50 25 475 339
237901 37 28 484 334
321235 12 31 432 381
236125 7 34 446 496
236289 10 29 472 494
320196 35 75 462 410
320869 14 41 485 462
320496 18 41 475 425
320046 20 12 479 452
238564 46 13 464 326
320011 12 12 489 475
237212 12 9 562 414
320364 50 19 522 409
237580 50 6 470 345
320330 9 35 478 481
269466 15 12 489 359
238238 90 21 558 400
269446 49 10 566 392
238122 19 46 555 395
238184 68 30 543 359
238226 10 10 492 359
320546 15 12 482 479
319770 25 45 484 479
269427 13 23 610 402
237604 34 21 484 351
320374 13 57 391 445
236252 20 30 600 388
320197 54 16 608 376
237584 14 42 484 331
237564 63 12 555 423
237612 6 9 478 367
238710 84 28 536 368
238609 21 23 604 392
