img x1 y1 x2 y2
275152 5 43 423 540
290341 20 37 471 445
291081 26 52 470 479
289828 9 79 493 414
268256 11 8 607 393
262815 61 54 540 427
228936 3 3 610 401
280555 74 11 584 346
277726 10 19 558 396
286966 34 60 481 422
228819 3 10 522 373
268114 52 17 526 440
227939 68 26 440 216
304262 53 54 460 493
281669 24 34 543 386
262038 23 28 558 407
226801 16 30 562 395
289568 14 27 465 462
301716 32 37 471 460
228015 11 15 584 400
225647 44 11 430 316
228515 42 29 460 335
226102 9 11 573 380
227774 9 7 555 409
262485 43 14 484 470
303801 15 31 496 456
281696 10 33 415 561
228143 26 37 573 387
299074 45 36 546 409
268200 16 19 607 350
226379 9 6 592 340
298990 9 14 476 491
286682 29 69 417 565
262763 9 9 553 414
291572 40 96 395 493
276887 59 77 570 394
286570 36 14 519 369
227329 28 27 391 549
262072 9 10 564 416
300315 29 19 399 552
292968 39 75 448 441
227558 15 14 485 348
281032 27 24 398 561
262214 9 21 558 423
227999 5 5 564 408
304610 111 37 519 387
281689 64 9 447 344
292121 10 31 485 472
288905 31 31 464 460
287149 71 39 504 402
279435 20 14 416 555
305064 7 75 485 433
305330 17 27 487 447
268119 167 12 591 377
282450 34 43 473 483
276150 21 28 569 429
268214 31 11 473 309
290013 10 10 489 491
262433 16 25 537 395
302684 17 33 418 560
268131 17 12 386 250
281345 43 61 540 413
305749 29 12 471 466
262301 8 26 388 275
299264 10 37 482 452
301173 20 12 490 479
268122 16 21 552 414
262807 7 9 566 402
282018 6 21 423 575
301488 14 16 426 529
282350 28 20 485 479
287718 6 74 431 548
300759 12 16 487 487
281961 9 9 567 404
275668 39 20 464 458
268197 8 18 320 288
227957 42 26 450 318
276409 8 24 413 568
294764 7 29 482 483
285662 17 20 476 468
289748 10 62 487 441
225561 23 18 555 405
226201 12 9 536 440
262760 29 12 467 359
226921 7 18 549 398
296449 4 50 492 489
228210 34 59 367 531
302282 46 37 426 433
273624 12 91 421 558
262935 12 12 475 475
275007 17 20 475 475
302691 17 45 479 445
228500 18 33 364 485
268280 32 10 566 411
299305 7 12 482 483
300679 46 50 445 441
298929 29 35 467 454
289637 9 19 563 365
298085 9 12 492 475
284123 20 31 482 458
304194 12 33 468 483
273905 10 21 430 539
226242 9 23 601 394
298032 34 35 473 404
288466 21 18 558 410
298624 18 10 481 472
294561 9 12 485 475
280848 12 77 415 491
