img x1 y1 x2 y2
199397 48 85 460 391
199478 235 141 481 375
30630 76 18 387 288
199399 1 156 336 540
199589 84 125 404 391
30658 67 48 441 312
106380 85 76 507 369
199566 137 81 379 345
103447 141 32 575 377
103567 46 7 533 378
199058 196 60 433 291
106413 49 15 529 359
103594 232 50 544 362
199054 64 57 277 297
103464 26 40 423 365
199575 84 118 484 466
103383 120 57 504 366
106723 23 142 398 355
199053 41 19 319 202
30657 177 91 485 326
199560 26 8 492 479
199441 97 48 501 355
103579 119 3 434 279
199417 54 58 424 285
103607 97 23 518 396
106573 126 90 489 311
199488 117 181 382 470
106399 88 27 548 351
103530 28 45 420 329
199461 126 96 448 348
30218 18 37 471 367
30303 63 5 517 416
30644 33 16 373 232
30665 36 42 313 280
199578 85 47 421 393
199434 78 57 440 370
199459 71 168 389 412
103453 126 47 508 317
103343 79 39 440 309
199378 4 74 421 544
199598 66 68 476 351
30292 2 100 397 509
199540 55 240 320 476
103572 81 55 329 236
199457 6 31 495 491
199411 10 26 478 339
199546 9 0 313 200
106604 91 21 501 404
103544 112 32 415 227
199413 214 81 566 409
30356 8 50 427 550
199056 8 60 326 402
199481 28 25 334 256
30631 75 9 321 240
199486 14 39 481 475
30668 54 111 416 463
199465 68 100 456 431
199450 31 54 471 435
30667 30 52 301 291
106392 18 3 393 280
106409 28 72 341 362
106420 120 101 448 351
30636 84 5 497 334
199583 70 156 303 347
30624 104 33 444 365
30652 28 71 465 393
106706 17 109 374 421
199217 19 84 295 348
106384 116 37 479 368
199059 32 13 381 278
30632 60 30 357 247
199469 91 129 336 338
199501 67 62 392 385
30235 98 57 507 321
199519 43 15 493 306
199475 55 19 522 391
103471 90 75 490 346
30374 16 114 387 559
199405 28 23 535 411
103318 132 278 336 485
30226 60 1 528 348
103483 109 40 514 210
103449 79 34 407 285
106448 69 44 351 284
199530 5 70 336 339
199490 41 48 372 375
199552 30 37 542 386
199562 50 14 542 405
199424 7 54 379 358
30673 47 27 360 312
199409 128 75 450 368
199221 34 17 478 446
30660 41 19 537 416
103396 47 22 546 351
106442 37 34 333 272
199419 70 85 432 441
106426 72 26 462 302
30651 7 10 459 346
199444 57 8 460 312
199477 22 47 456 466
199455 2 181 348 525
199509 25 29 457 475
199483 14 33 422 550
200211 162 96 462 358
200009 9 10 360 254
199513 37 33 471 462
106822 24 266 308 545
103424 51 161 376 454
