img x1 y1 x2 y2
234003 21 22 594 398
234034 10 22 484 479
233168 19 25 566 392
302374 12 93 482 481
304618 20 33 460 475
233543 9 17 490 366
304082 12 16 476 487
233294 10 18 489 479
302519 7 35 484 460
302962 10 20 489 479
302974 3 4 484 495
232101 10 25 289 287
303231 7 8 490 481
233956 17 16 593 393
233665 12 10 478 464
231700 10 12 287 293
304226 7 37 490 470
302142 7 4 560 346
302751 7 18 481 468
303064 29 27 487 475
303915 17 14 476 479
232235 12 10 566 413
304616 9 37 468 487
305021 10 37 489 483
303508 20 31 485 458
302842 6 10 481 475
233716 27 21 555 429
302204 18 12 558 431
233807 32 16 566 409
233362 20 8 462 458
303384 12 14 493 468
231770 15 94 393 566
302606 9 8 493 481
233848 12 12 479 470
305164 20 12 475 485
302525 9 16 476 481
233188 7 14 495 477
304263 34 54 448 456
305203 14 31 495 489
231726 12 12 560 389
232421 9 5 496 304
233026 12 30 498 411
233727 14 31 473 483
232465 10 7 492 357
304746 25 58 493 483
304204 18 10 573 416
304175 1 18 496 495
303286 14 9 564 413
302642 31 50 481 441
232938 27 9 564 425
233736 12 10 481 359
233779 30 12 548 413
303393 20 18 490 475
304752 15 79 478 425
304065 18 22 479 483
303853 23 52 487 487
302532 14 39 496 472
232922 28 31 424 500
233459 10 35 493 450
231994 20 18 479 330
304918 30 50 526 414
304372 9 14 492 483
303748 9 22 490 485
232894 25 178 364 543
233442 41 18 540 411
234027 6 8 484 456
231827 19 14 563 379
305280 12 20 482 487
231876 34 47 467 447
233063 9 10 555 418
233721 9 14 489 475
303922 10 12 495 483
303517 1 39 496 497
233670 24 23 585 401
302908 17 14 471 472
232314 39 34 492 365
304549 17 27 484 485
304419 14 16 475 479
233976 28 55 562 398
233136 48 21 567 420
233380 43 22 585 401
233790 17 18 482 462
302727 9 20 495 468
304021 20 22 482 489
302744 21 27 489 427
302442 10 29 482 495
233534 15 18 492 485
233916 12 35 484 477
304015 35 56 456 456
231010 55 7 571 353
233012 25 35 471 420
304994 14 22 479 470
302463 12 35 492 489
304504 17 25 482 477
233518 9 38 426 567
233504 23 43 487 472
232153 25 22 299 287
232138 9 9 299 263
304070 7 6 495 470
303904 3 8 473 487
233620 10 8 490 479
233864 16 12 632 273
