img x1 y1 x2 y2
278701 31 35 471 485
267415 10 5 452 324
267364 43 39 589 374
276998 6 47 482 468
280284 6 12 478 485
237318 32 6 577 395
236491 41 16 519 398
237602 46 204 430 574
275701 29 41 470 489
277465 4 22 481 495
279469 10 10 489 493
277043 14 12 490 472
236348 7 22 473 315
277089 65 18 471 377
267393 38 8 560 401
277952 28 33 471 458
280539 17 16 487 470
267401 31 15 470 306
235761 7 16 585 393
237753 8 21 420 550
236887 10 10 562 411
276316 4 4 493 495
235661 9 7 430 528
238307 38 6 594 374
277941 31 39 412 452
236505 14 28 546 420
235684 6 151 396 538
238412 19 14 555 425
277333 99 4 526 329
278591 12 31 417 481
237295 12 33 485 466
238416 20 20 464 456
276207 35 60 448 429
238038 21 39 544 360
276563 16 16 555 413
235571 16 12 562 411
236224 99 10 519 416
237213 14 9 556 417
282952 25 37 492 472
277966 14 14 478 466
282291 14 16 482 477
278133 13 33 415 549
237889 79 90 513 342
237957 29 31 457 425
237552 10 7 479 353
276505 28 97 468 472
276455 27 21 414 351
235610 3 27 546 423
237456 7 5 605 379
278406 23 77 495 485
283298 9 36 419 560
236863 26 15 473 303
277153 16 21 479 398
278851 31 22 479 468
278520 7 87 478 422
236649 99 5 481 305
283636 6 14 468 487
236423 11 15 601 401
281660 25 20 476 468
238587 54 10 537 321
237499 19 14 555 409
237589 13 16 411 321
267411 14 14 487 353
236232 46 14 515 393
267369 2 9 365 301
235736 19 18 560 422
238280 2 209 399 554
236634 21 14 537 423
281910 9 8 481 460
237919 15 23 467 354
275913 14 10 473 475
277900 9 35 473 477
237340 14 7 580 371
238033 28 11 590 397
237577 16 43 548 407
237567 1 0 610 357
276084 23 29 462 462
277274 50 27 487 450
238151 12 9 567 418
282015 10 18 492 485
277259 5 57 399 428
267417 7 5 555 411
283199 46 12 555 395
267374 36 10 561 387
280273 14 31 489 456
279196 40 18 490 472
283551 6 18 495 477
278819 3 2 478 485
237472 5 36 571 427
236986 19 10 590 397
276844 25 33 467 445
267359 3 11 516 450
237236 14 21 533 414
281878 4 62 473 441
236803 11 10 592 397
276090 31 47 421 487
237909 19 28 551 405
277830 21 25 484 466
281640 25 64 478 425
235719 73 15 508 299
236606 7 7 558 411
236130 22 13 618 347
235741 13 6 590 376
280267 3 52 496 433
267383 32 7 533 409
277004 3 62 496 468
280031 25 25 475 479
276340 7 16 492 466
275967 32 22 465 466
238408 15 5 579 400
