img x1 y1 x2 y2
61820 10 18 540 395
178524 7 0 571 427
161031 7 27 567 420
161021 24 15 600 397
178459 7 2 487 340
62832 4 8 489 487
160732 0 7 495 365
124307 10 3 544 422
178532 19 9 564 409
160800 9 77 569 402
123844 46 6 495 356
161114 11 38 439 520
123643 14 9 479 353
123952 3 12 546 404
177121 19 27 564 414
177842 9 33 490 358
123505 11 10 606 396
43814 6 10 396 283
179246 5 5 569 425
124857 20 66 468 439
160875 9 27 545 397
61710 12 9 555 411
62314 5 34 569 409
62791 17 18 487 472
123801 9 10 493 360
178942 14 12 558 413
177718 20 25 481 460
62398 40 64 560 402
160935 12 3 490 362
179236 14 1 560 425
63293 36 60 487 396
61847 10 16 573 429
178577 12 12 569 422
62586 28 43 478 468
178354 32 5 600 402
63265 10 12 571 427
160972 12 7 558 422
161032 22 17 544 387
178702 42 50 473 332
43658 16 12 553 420
123905 55 11 573 386
66572 49 13 682 283
177058 18 45 465 371
123992 17 25 490 368
177670 65 44 594 370
177598 45 32 564 387
178327 39 5 570 420
43847 22 39 566 374
161063 10 7 496 359
124545 13 50 418 544
63250 37 19 533 414
177511 7 34 594 384
61971 19 7 557 425
62939 3 12 495 487
177926 3 3 602 403
61862 1 37 359 491
43826 2 1 326 444
62183 19 10 560 422
123512 3 10 571 414
43778 6 3 515 459
161115 16 7 528 438
178811 26 24 459 342
123603 1 7 583 414
179366 7 3 567 427
62006 6 9 478 371
161044 10 14 555 416
123499 25 28 546 418
177295 10 7 564 425
123557 31 17 489 360
123767 9 14 548 422
123783 15 5 602 406
61502 34 10 473 268
177390 3 5 557 429
43793 10 7 575 391
123587 12 16 558 422
63263 3 1 531 396
63279 9 9 489 323
43802 18 23 528 433
62088 10 25 476 362
61559 25 9 492 319
161008 28 18 571 393
177745 19 7 566 418
62072 52 19 533 370
62322 25 32 549 416
178329 1 9 567 427
177094 3 5 567 425
178231 30 14 557 427
178674 7 10 575 412
177861 34 9 492 359
63254 6 3 490 365
62081 8 7 453 300
179452 5 28 568 429
62848 1 6 492 477
123621 14 10 566 420
177385 8 5 536 442
160740 11 20 582 402
160755 8 7 558 435
123641 37 9 558 423
62311 9 7 569 419
124810 32 25 476 425
61487 7 14 569 431
160810 9 39 482 367
62608 4 110 422 549
