img x1 y1 x2 y2
42753 25 19 546 404
42718 37 23 567 366
170428 14 32 533 400
171550 25 28 448 314
171407 50 41 446 397
170583 122 79 608 374
170610 9 21 558 418
117873 61 64 520 384
170482 17 17 476 356
171583 52 50 500 405
118834 12 64 416 507
117200 5 206 422 478
116929 153 59 567 387
170940 34 19 590 353
118275 61 19 539 416
118963 14 31 484 460
171141 21 23 558 415
305998 123 41 496 305
171607 15 6 484 362
171693 45 14 531 413
172093 34 43 457 359
306025 54 54 531 396
118903 17 54 487 470
169450 104 39 498 361
117756 17 60 475 353
171332 62 18 429 317
116702 52 66 530 420
117648 137 36 479 373
305984 21 20 482 391
170487 36 61 573 411
306018 6 22 471 479
171758 41 57 485 411
171775 12 7 566 411
171285 112 32 498 348
171130 53 54 457 460
118913 14 27 482 456
118849 42 58 482 441
117069 19 25 590 384
117206 61 49 381 466
116959 88 99 456 393
116840 17 11 596 403
116672 36 38 554 371
116593 21 35 475 339
42777 12 62 417 525
42750 79 97 530 418
170639 47 36 482 377
170693 81 45 499 357
116916 41 25 564 405
171254 25 34 470 325
172067 34 45 528 398
118833 29 35 470 485
171524 28 14 558 405
117379 63 47 535 378
118566 10 43 490 443
306021 10 18 489 483
117272 32 62 489 320
171646 83 38 492 410
170223 12 86 417 498
306031 18 105 419 497
117980 23 27 567 423
170975 19 48 503 400
117000 18 61 553 413
305939 34 28 551 414
116632 36 153 558 369
116997 32 50 583 395
118980 21 7 549 400
116719 57 19 560 407
172003 38 17 577 362
117120 68 52 522 395
171798 23 23 555 407
116669 15 37 581 376
117287 103 69 570 363
117115 32 23 512 396
171065 30 7 596 352
169809 30 27 544 418
171981 53 37 508 317
117529 27 68 505 393
117318 10 46 567 422
42716 70 70 537 386
116479 29 38 566 405
117705 82 20 551 374
117416 21 19 557 418
171390 19 34 512 377
170651 193 108 606 398
116859 19 6 604 381
42761 35 18 425 322
116645 21 64 319 464
172108 70 37 510 331
118615 18 57 423 533
306023 90 75 506 351
170312 37 18 560 404
117888 21 47 572 386
171170 28 15 572 403
171656 55 64 485 393
306020 115 88 494 364
171866 14 57 530 427
306014 3 47 495 475
116630 31 21 504 443
170265 77 18 522 398
171081 52 32 549 384
305986 28 18 553 410
117795 41 30 531 396
116829 14 9 569 425
172049 15 29 489 371
116777 3 9 567 429
170848 56 26 548 347
118922 14 68 487 458
306022 20 62 475 447
170761 17 40 556 345
117522 28 28 542 380
118029 57 36 552 410
169367 8 52 426 483
116681 20 35 456 477
118619 55 43 523 412
170218 115 75 468 340
170226 57 30 566 378
306001 12 55 416 572
171429 99 84 490 377
