img x1 y1 x2 y2
197527 19 18 599 384
197778 28 25 564 398
198040 31 18 467 454
197590 7 6 586 398
197923 35 25 426 343
197531 21 54 489 489
40672 21 10 479 468
197865 19 19 555 400
41666 20 39 487 460
197997 26 77 482 416
41093 9 10 496 472
41404 20 12 481 462
197573 67 41 495 479
197655 84 41 542 369
197403 10 10 555 420
42458 23 117 401 478
41635 7 77 462 487
42094 36 100 418 468
39727 27 117 393 545
197787 5 25 575 395
39623 54 59 501 389
197614 39 45 554 412
198138 26 31 476 468
42301 15 38 557 391
197925 10 27 476 483
197328 8 7 622 341
197462 13 38 400 484
197317 22 10 596 365
42188 48 106 453 447
197857 6 22 485 468
41152 23 45 471 408
197938 17 31 490 433
198148 17 25 490 470
197929 12 43 490 489
197848 95 32 561 376
40186 90 39 322 212
40099 5 103 416 478
41495 21 72 471 456
42266 28 28 551 400
197685 57 84 496 368
42785 18 16 551 423
40643 40 83 467 452
43361 9 8 489 481
40524 28 89 478 485
197346 67 68 482 402
41736 21 58 468 456
197673 25 10 476 357
40788 88 50 540 394
197669 17 106 389 519
40363 14 31 481 477
198010 17 20 478 485
37686 64 42 566 362
198017 21 19 530 407
40637 23 29 473 468
41469 40 41 475 441
197839 35 70 479 458
43412 20 11 590 390
41134 17 33 484 485
41302 31 39 481 491
197426 45 43 508 324
198142 13 50 292 472
41661 10 27 495 472
41815 43 41 476 458
39668 1 6 496 481
41522 20 57 419 551
40263 7 60 489 418
197674 13 22 592 394
197667 6 56 484 487
41671 15 41 485 464
37699 20 32 336 278
40729 27 27 560 412
42585 42 27 460 466
41783 17 22 484 481
41219 12 43 487 483
43045 14 29 498 485
37697 2 4 346 236
197756 7 14 359 483
197435 2 125 427 536
197989 47 11 596 388
197439 54 19 530 407
198119 35 43 462 464
197571 10 12 479 487
39695 13 117 415 488
197791 30 55 524 378
42418 12 36 411 545
40932 5 31 423 565
197451 9 12 542 420
41280 4 8 493 477
40549 5 40 422 520
40346 7 20 484 479
197789 73 28 571 342
42270 18 60 411 519
197483 32 72 478 433
197499 34 108 476 450
42644 52 29 575 315
197588 10 29 496 475
197651 12 25 485 481
197811 55 23 526 378
40930 39 14 555 396
40866 53 56 453 433
41552 15 31 487 452
41296 23 83 481 416
197969 19 25 566 414
197594 14 29 498 481
197639 21 41 487 485
43420 75 48 512 369
39839 1 105 427 504
42940 25 16 414 572
197690 26 18 462 354
