img x1 y1 x2 y2
241580 17 9 471 367
242061 13 76 605 400
241807 12 32 560 418
241762 21 60 458 520
242005 30 34 571 413
242689 39 19 551 402
271174 39 18 564 385
271179 18 18 557 409
271184 5 8 287 386
242801 12 39 485 462
271154 7 14 391 323
242736 28 31 478 472
241911 58 60 549 378
242866 30 86 402 548
242009 12 10 553 425
242037 26 10 585 395
243640 14 5 557 416
241650 27 9 539 418
242886 15 12 481 475
243830 28 27 484 319
242520 14 9 540 423
271185 55 33 343 286
241639 14 7 479 359
242492 17 51 589 387
241775 14 31 470 483
241824 90 101 540 413
242724 84 52 539 423
271164 9 49 422 541
242659 1 89 495 359
243259 4 33 485 493
241718 68 65 375 267
242354 18 12 555 409
241719 25 10 555 414
271151 16 18 553 418
242453 7 47 588 396
242628 13 12 367 272
241836 18 53 438 528
242428 82 13 451 287
243386 23 25 471 472
243172 17 14 492 460
242159 31 37 478 477
242467 1 8 496 491
243030 10 14 397 294
243076 26 27 489 447
243409 43 50 470 470
242597 54 46 506 395
242292 34 13 483 385
271172 33 13 569 397
243491 7 6 492 489
241614 35 9 482 360
243321 9 20 493 456
242652 30 30 536 406
242170 90 5 539 398
242556 23 5 549 420
241868 7 38 557 429
242701 42 31 460 468
243565 43 63 555 416
271165 25 15 481 375
242150 19 30 553 420
243215 17 10 490 458
271168 185 182 479 395
271163 26 25 485 465
242710 19 28 551 411
242487 41 14 533 429
243100 42 22 579 384
241682 26 20 490 356
243237 73 32 530 346
241689 12 43 566 362
243070 128 172 426 429
243085 18 41 484 481
243040 17 22 473 477
243725 73 16 515 409
242073 27 7 551 405
242106 14 9 555 411
242841 14 46 551 416
242931 15 9 545 429
242049 45 18 471 327
242946 10 12 492 497
242437 18 31 418 540
271183 18 5 571 423
241677 9 32 471 322
242183 21 27 490 483
243050 26 29 475 470
271178 14 11 438 296
242269 8 7 426 440
242703 50 66 548 400
242952 18 16 484 497
243481 29 20 479 468
243373 9 8 493 483
242936 20 16 468 475
271162 10 22 448 505
241600 30 28 513 427
242539 19 57 540 421
242990 14 8 317 477
242536 12 15 481 327
241665 48 34 541 388
271167 48 18 555 411
242633 18 23 546 425
242411 20 12 489 362
242860 39 6 485 351
271155 32 18 473 367
243499 46 33 451 447
242815 10 18 478 487
242671 54 64 548 427
241551 35 10 471 364
242524 40 53 465 351
