img x1 y1 x2 y2
168372 116 49 484 328
209722 77 9 528 368
168828 8 31 423 285
210545 49 54 466 389
168400 62 22 467 370
211592 1 137 406 606
168811 19 9 564 407
210932 18 100 484 462
168522 5 52 567 380
210199 3 8 476 491
211960 50 74 471 303
210346 9 16 553 418
211995 27 13 479 408
168818 68 36 497 411
168769 23 31 446 422
168864 7 12 564 404
168820 19 27 566 414
252503 1 6 606 394
168881 42 29 457 472
209528 35 35 581 388
211919 63 84 551 334
209845 84 23 513 427
321480 32 43 467 454
210228 12 21 551 407
210678 61 32 575 425
168858 9 45 452 420
211815 45 75 542 392
162820 90 55 571 387
252295 40 2 341 194
168324 34 14 564 402
252330 2 2 428 569
168806 18 14 543 411
162833 29 7 482 370
168166 103 132 464 301
168380 19 30 445 395
211496 18 7 571 416
168846 16 15 597 404
168824 32 99 557 422
168822 16 10 553 422
162904 26 87 583 406
168813 6 24 495 320
168714 40 91 592 380
168853 6 4 632 372
162854 13 8 581 409
162859 17 13 598 391
162858 3 36 571 416
210988 36 34 526 422
168860 110 131 484 368
211427 9 7 496 357
168140 10 26 485 351
168868 40 14 481 367
252524 10 10 566 414
211181 21 27 489 305
168585 49 123 587 356
252375 12 6 496 320
252406 32 45 526 377
209473 7 42 606 384
168554 25 79 471 450
168474 137 74 448 348
168669 15 57 604 392
168451 18 7 560 429
168844 6 5 492 341
210177 18 52 544 386
168833 9 18 564 423
211648 12 9 556 436
209925 19 30 573 384
211639 12 10 566 413
168814 3 5 553 442
162847 25 17 522 427
210300 36 27 567 393
211470 49 23 575 367
252393 5 23 556 369
168852 36 43 554 406
168485 8 29 329 475
252449 35 35 425 337
168832 34 29 502 376
210580 7 45 460 452
168081 7 14 357 483
168143 17 27 604 394
209483 42 32 571 391
168875 41 91 575 390
211828 30 9 638 352
168577 76 41 420 456
252531 1 6 485 364
321350 6 6 496 491
168546 66 49 554 318
168202 2 244 406 471
168841 90 112 413 279
168312 39 104 509 402
251454 36 119 571 368
168804 1 60 407 592
162806 38 35 577 370
252510 40 27 577 392
209910 16 23 562 416
252534 12 65 411 477
251518 12 63 567 413
210705 38 27 596 374
168817 21 25 551 382
252562 7 5 531 416
167040 15 41 489 481
321416 35 127 448 495
209797 36 10 602 389
211608 2 137 405 599
209574 11 22 592 393
252371 17 18 601 368
