img x1 y1 x2 y2
317311 23 45 451 439
322233 5 84 412 519
270033 32 25 594 392
316729 21 33 468 491
237115 4 10 492 462
231668 21 24 478 285
235420 53 5 580 379
317147 21 22 451 435
317186 50 27 493 477
235879 47 39 608 364
233645 14 6 487 362
269966 9 0 571 431
269950 3 5 606 389
235335 34 15 618 373
270054 23 7 405 286
270061 43 39 510 427
316421 14 68 487 427
237393 97 57 560 374
235872 5 8 581 405
321925 29 56 473 470
315552 15 8 541 338
316558 15 37 476 470
321800 21 29 482 485
235405 118 57 429 314
235322 103 12 566 394
236967 40 11 482 320
316151 7 66 468 466
234359 30 16 530 425
315581 56 52 470 450
316889 21 70 468 472
317328 12 43 476 475
269952 32 11 590 368
321381 15 14 484 485
317235 31 27 467 466
235699 28 11 462 292
321557 5 50 418 525
321563 12 16 473 481
237427 10 7 558 423
321881 18 22 485 450
315785 23 41 442 456
316737 20 27 484 487
322135 34 18 464 481
235548 46 21 464 332
321541 14 4 479 472
316235 21 72 453 472
270069 22 12 480 354
322231 3 20 490 468
232882 37 46 501 378
321484 20 45 490 475
316998 10 20 490 483
321280 28 50 473 464
321373 25 39 467 470
236650 84 15 549 380
269937 18 7 572 411
258610 21 40 598 368
232600 40 23 482 353
235035 32 28 460 370
231575 6 33 397 586
321545 12 29 484 477
322274 7 39 460 491
316158 21 75 482 452
322379 29 60 478 462
321618 40 39 459 402
258615 43 25 600 375
316622 18 43 434 479
235758 16 19 564 393
316579 15 35 478 487
238053 17 14 308 288
316329 68 12 553 420
235821 14 21 523 387
233605 21 10 606 388
315640 25 43 540 356
235006 27 16 551 398
322402 4 8 496 483
317164 17 27 492 485
322115 18 35 492 427
322328 10 14 492 481
317100 12 10 479 481
322155 21 33 473 472
237128 49 46 538 404
321915 34 54 566 387
233838 42 20 470 321
321505 12 32 515 405
321486 21 39 478 452
317283 1 22 496 475
235055 27 21 503 443
237665 51 14 481 343
231903 19 20 608 398
231911 57 50 528 402
322206 29 58 453 408
316850 37 66 471 447
321657 124 45 508 387
237225 30 15 532 389
269945 39 19 556 412
237239 23 21 551 416
258913 76 22 604 391
270043 7 7 575 417
232556 34 14 558 420
321953 31 37 457 458
321441 25 39 484 475
237312 32 37 535 405
321688 26 20 465 477
316082 25 12 515 422
322070 28 62 468 450
258630 9 17 594 399
317288 12 10 297 271
269941 10 9 488 358
321439 20 41 446 460
235012 23 34 549 425
