img x1 y1 x2 y2
212492 40 152 464 466
162718 21 18 537 422
163210 19 28 459 413
170126 7 79 482 479
214141 48 37 503 368
162574 11 30 519 386
214303 45 25 557 398
162617 12 72 433 542
162695 16 28 537 420
162000 14 10 489 485
212777 73 21 508 404
170104 4 89 476 427
212826 55 41 522 366
162733 9 9 567 414
212873 39 23 442 334
212904 10 117 417 567
212660 53 10 490 360
162188 21 18 555 398
213843 48 30 537 373
266471 26 54 579 370
162699 18 175 430 557
213594 50 28 539 413
162689 9 10 562 414
162152 25 98 419 540
214235 85 65 420 298
212486 43 45 537 396
212540 51 86 553 397
162572 23 25 558 414
213910 61 25 540 418
162088 75 45 513 380
170051 10 75 484 439
162608 144 43 526 380
212938 99 123 496 279
213548 80 52 573 396
266494 7 14 546 423
213215 30 21 618 338
162494 8 7 622 373
170032 25 47 473 429
212979 31 46 464 351
162737 72 81 409 329
213786 59 34 551 400
162330 20 28 575 393
162646 18 7 566 410
162522 36 29 531 424
162740 203 82 525 376
162675 31 44 565 347
213901 19 21 542 409
162323 18 18 548 420
163222 21 25 567 418
213223 21 15 592 371
163261 19 18 478 388
213314 46 108 549 386
162201 54 36 517 387
162261 12 163 403 554
214117 63 39 537 405
163035 28 13 490 308
162595 32 28 547 392
212600 79 73 490 395
162615 15 12 392 601
161808 28 18 544 418
162681 23 14 542 395
213835 59 64 598 402
163206 28 14 553 427
212654 39 64 501 420
213531 73 54 486 373
162665 19 16 564 405
213146 81 27 512 359
214348 45 21 532 410
212509 7 14 521 380
212951 48 105 415 564
162226 52 25 569 412
212796 90 57 503 380
161910 28 32 508 398
213185 142 84 533 396
213128 25 28 471 343
162309 32 23 526 406
162565 37 58 404 268
162654 70 86 557 398
213962 41 27 531 351
213323 95 21 555 413
170098 9 18 473 468
162507 45 51 473 303
162636 89 39 539 367
162629 26 20 475 481
213870 9 45 490 362
162282 32 15 584 389
162525 70 25 543 394
161989 15 61 577 380
212924 27 16 555 400
170136 73 75 415 410
162515 90 86 567 402
213107 26 27 541 390
161815 125 87 443 283
162133 34 25 467 470
212593 144 119 501 386
213064 45 20 482 451
266470 10 19 485 422
212698 28 25 476 479
170056 20 54 470 470
213489 11 25 569 392
213192 52 28 506 364
162753 14 16 571 407
162367 66 95 541 398
213507 43 24 457 278
170063 15 43 467 477
162599 11 28 600 401
163241 45 7 562 334
161848 46 39 459 462
163227 34 16 483 400
162479 15 15 593 384
162317 54 23 548 389
214081 53 43 534 404
266478 227 70 546 391
212425 38 56 504 378
213718 32 60 439 384
162311 50 45 515 398
212970 50 21 540 396
