img x1 y1 x2 y2
253135 6 163 389 521
254126 81 75 558 386
254491 7 296 384 600
253780 17 45 485 281
250846 178 113 571 351
254060 12 170 337 568
254140 14 43 482 319
252043 14 79 395 583
254405 32 13 579 394
253775 4 7 416 540
254088 68 18 566 375
253596 9 36 553 405
250601 17 81 406 541
254267 86 49 528 388
254001 187 54 386 332
253440 81 122 403 512
253728 6 103 413 464
251802 30 58 296 487
253548 6 228 403 569
250585 3 172 331 443
251934 17 16 492 466
253453 21 35 600 374
252114 11 183 403 556
251884 15 12 475 329
253744 12 12 604 352
254592 84 55 492 375
252374 12 27 423 530
254520 93 234 457 429
252192 45 11 596 394
254146 21 21 492 364
253504 13 17 583 389
252516 30 23 538 387
251073 36 26 390 457
253468 10 43 484 489
253769 36 32 531 393
253482 54 233 350 551
254042 33 91 357 485
250657 80 71 353 340
254201 13 33 401 540
250800 55 83 428 524
253938 78 84 482 369
253531 131 79 483 357
253509 30 69 577 355
252244 21 16 419 507
251792 7 178 390 551
250757 110 20 554 348
254530 3 1 501 431
253661 33 73 397 456
253944 109 32 429 322
254011 287 133 540 384
254496 74 59 545 281
251811 13 27 568 383
251002 131 66 499 386
253410 131 14 467 281
253642 56 29 429 291
254361 1 11 474 402
253428 23 82 548 384
252431 81 45 569 423
251857 61 123 570 391
253955 21 176 385 449
254357 28 8 465 481
253763 18 24 418 292
254364 14 21 485 407
252420 193 20 608 388
254251 48 66 294 445
253899 116 69 555 351
251847 4 8 326 462
252368 97 66 585 401
254525 97 100 496 396
252501 1 104 264 368
253102 91 272 404 601
252002 7 29 330 483
252526 14 172 371 491
253950 51 35 582 381
254588 16 13 474 316
251979 14 20 330 479
253516 13 23 421 517
254481 104 13 624 348
254078 8 181 373 549
252521 9 14 321 489
251859 23 139 409 480
252309 1 20 484 489
252411 126 34 594 353
252512 230 120 526 427
252008 8 22 325 481
253821 18 4 487 481
251294 13 105 422 540
250891 14 21 522 402
251127 14 34 573 420
253017 210 82 495 359
253267 100 70 533 380
254390 9 9 566 427
253227 12 18 465 295
250986 16 25 310 425
254018 76 186 284 492
253876 91 50 526 404
252102 13 35 596 367
253639 9 14 473 485
252535 7 47 314 466
250921 20 18 484 359
254073 51 39 536 361
254627 0 109 264 364
253290 12 9 553 411
250935 70 28 517 405
253052 24 47 360 439
254441 38 34 594 389
251740 32 32 539 405
253739 27 10 551 404
250705 10 16 510 416
254654 13 3 391 228
250854 46 37 443 303
251364 12 8 489 322
253985 33 153 342 572
251348 14 32 490 309
