img x1 y1 x2 y2
132621 32 6 470 309
78450 7 7 567 429
16909 1 4 437 357
132010 26 66 468 285
132868 29 1 471 329
76822 4 6 495 371
132282 40 25 454 364
16730 1 43 478 495
16743 5 7 426 567
77781 16 18 569 400
78220 26 29 468 481
16060 7 12 409 487
78651 5 10 246 359
15932 9 2 423 555
16316 12 60 426 557
132100 8 5 519 455
76884 1 1 490 330
132284 26 1 482 207
15803 0 7 430 564
16771 0 146 427 545
15900 4 4 429 541
15157 9 4 418 546
132736 16 3 628 299
14576 1 1 564 418
77850 18 23 549 342
16054 3 3 569 428
16899 41 12 430 323
78010 3 18 567 427
78315 5 8 601 391
16047 9 3 558 428
16841 2 9 428 567
78376 3 3 493 367
15902 23 76 428 538
15696 21 14 424 562
78615 0 73 573 335
16839 1 2 431 492
76656 3 3 571 431
16540 1 0 427 564
76614 5 5 399 584
16890 58 16 340 275
16829 2 28 430 567
132375 12 23 470 350
77204 68 27 360 324
132418 14 14 571 413
16917 14 8 555 411
77991 23 60 485 418
16912 7 3 571 427
132226 16 25 381 530
132271 15 13 604 397
77498 3 1 492 328
132785 7 42 554 432
77320 2 2 325 479
132559 3 10 591 394
76726 6 12 396 604
15251 9 4 493 491
77563 11 32 602 391
15903 2 4 428 574
16438 2 9 428 567
16916 18 7 548 420
16100 3 1 571 426
77314 1 1 596 382
78656 3 10 400 581
16403 19 9 571 426
15804 1 3 567 423
77960 9 28 571 400
132251 1 1 594 396
132744 1 3 604 398
16921 5 7 571 420
81222 18 31 468 472
76834 36 40 339 566
77001 3 3 559 418
16622 7 12 479 487
16906 2 11 359 296
16073 14 10 484 483
132116 10 6 620 193
16343 18 19 539 399
132266 3 30 594 396
78254 21 10 579 398
132818 3 3 602 398
77209 91 129 513 321
16740 54 31 440 450
132631 9 3 569 364
16901 6 3 396 288
132553 12 9 406 320
132260 9 6 573 395
78557 6 30 394 606
81739 10 6 498 485
16914 1 1 397 297
77663 30 12 329 295
16320 13 4 422 550
132907 4 9 622 297
14629 9 37 546 420
15317 28 33 484 454
16008 2 2 424 560
78739 14 10 492 272
132861 6 6 496 328
132246 15 8 495 243
77653 11 54 606 348
16910 3 1 566 423
76738 10 7 467 430
76650 3 5 573 420
16805 9 3 558 428
76803 10 3 620 348
16895 1 1 397 324
132734 36 16 571 335
