img x1 y1 x2 y2
32840 9 10 492 472
33056 81 10 495 360
101717 5 16 573 420
101793 8 3 638 365
33853 7 54 493 481
34926 3 5 573 425
32827 17 18 470 462
35341 15 64 356 212
95024 5 6 593 355
96172 95 18 489 470
34582 105 15 510 327
101820 15 36 612 365
101879 12 21 410 257
32035 45 110 524 390
33079 8 43 423 512
34962 28 52 429 468
96294 34 12 489 497
35447 5 38 414 558
33519 4 131 453 497
33565 4 87 395 491
34830 6 134 415 498
94997 21 5 545 403
35303 12 12 564 384
32477 63 30 562 414
33309 59 101 569 414
34213 32 56 451 481
35592 4 39 464 487
33163 26 4 451 260
33923 84 16 521 395
34561 23 79 429 424
34787 167 106 519 355
34502 0 2 485 479
32130 6 48 422 557
35334 5 58 354 262
35127 82 124 494 331
94979 10 46 571 422
33861 37 18 490 487
34566 25 55 419 550
32679 7 18 493 489
101854 7 3 558 295
32124 7 7 555 427
33429 27 21 573 420
33363 3 56 410 475
95703 26 24 450 366
32822 34 43 478 470
95175 32 27 601 378
34214 2 132 430 549
34432 14 33 475 441
35294 57 32 551 422
96064 21 20 478 485
33014 19 133 538 388
101657 22 15 407 303
32640 18 116 498 491
33287 9 39 485 460
34266 176 49 549 303
101727 18 6 414 317
35336 57 89 597 388
33015 32 19 564 422
101827 30 20 569 404
33178 15 12 492 475
35695 25 122 493 481
35005 79 14 471 466
95389 5 171 395 396
34580 3 114 385 479
96276 4 4 492 493
33230 10 6 359 227
33707 3 62 396 493
35617 25 5 443 357
94882 10 4 566 288
33192 9 27 496 443
34853 124 115 485 337
32441 48 14 544 393
35631 9 57 567 420
35643 27 14 451 421
35155 18 81 411 555
94974 6 2 485 332
94804 18 14 545 420
34997 29 4 481 493
101825 5 132 353 464
95252 41 19 555 295
32207 35 139 430 454
95321 9 10 498 370
101805 7 16 573 411
33506 4 68 492 450
101876 4 3 627 288
101895 6 8 479 320
33794 28 33 498 431
32430 48 36 499 405
96333 28 37 462 445
32416 14 37 484 472
94854 55 13 548 384
33373 23 52 485 425
32952 6 39 490 441
35493 45 145 495 454
101852 17 6 614 393
96069 15 58 385 464
32107 45 50 495 485
34936 9 25 496 475
96057 25 39 482 466
34637 34 13 490 440
35639 18 16 558 429
101832 62 7 512 245
32726 18 8 485 466
34373 77 33 422 548
32148 5 7 428 502
33002 20 27 493 335
34862 156 43 431 569
34467 5 86 429 546
34923 10 149 567 409
35030 3 133 493 475
32183 1 5 427 423
34698 3 14 495 489
33462 52 125 430 483
