img x1 y1 x2 y2
175184 82 60 456 343
172894 64 64 477 389
171719 185 91 504 289
172274 34 37 555 418
173957 22 11 581 391
174848 39 53 437 354
171590 97 85 517 292
172309 164 113 479 373
171848 51 26 451 281
171953 13 50 532 393
173824 23 27 560 411
171919 10 7 519 369
173110 15 18 482 318
173501 26 86 394 502
173335 84 47 559 374
171700 122 84 468 312
172781 1 57 571 425
174833 114 98 518 333
174733 54 28 495 389
174759 21 34 564 387
174637 42 25 541 390
172255 95 67 533 367
171636 68 90 474 359
175539 106 39 481 400
171694 95 71 494 376
171546 18 30 557 418
175042 32 65 445 349
130110 18 14 487 470
174503 28 18 533 403
173384 43 24 439 306
114291 66 77 494 404
171568 3 21 575 427
171915 23 16 571 400
174155 14 9 417 325
174629 39 39 522 425
171910 59 39 528 393
114219 10 41 564 414
171741 27 28 517 413
129526 92 69 318 291
175594 14 3 571 427
174892 99 52 531 375
175223 101 80 472 365
174128 43 13 571 391
173885 12 11 484 306
173270 82 54 429 318
174678 99 27 569 423
172954 59 41 492 360
129518 78 15 564 392
50766 27 19 510 404
173389 121 65 410 265
173923 79 41 467 333
171857 15 110 393 359
129585 116 32 546 357
114736 21 27 464 464
173567 51 62 446 351
171869 41 23 564 422
175116 7 21 484 356
174652 12 9 566 404
175423 3 57 474 414
129745 25 17 467 354
172008 9 30 549 423
175383 91 116 546 383
173811 135 50 546 364
50763 36 23 548 367
175112 87 126 470 342
175281 40 81 553 392
129497 65 18 460 295
171774 25 27 571 414
171932 43 16 539 420
171874 36 35 544 378
172759 12 10 485 364
172858 133 77 447 330
173262 20 15 395 350
174158 65 44 431 310
171633 124 120 520 317
172041 155 138 425 353
172216 68 50 549 422
172851 12 19 569 427
175249 131 28 569 414
50752 8 21 445 323
129630 68 49 524 394
175039 60 41 586 360
174933 24 60 350 425
129863 37 41 526 416
174920 22 27 581 389
129655 5 127 422 459
175800 46 34 548 420
50710 12 17 348 285
50713 13 17 385 288
172492 28 54 473 454
175727 9 17 569 402
172408 25 18 560 416
172890 90 81 417 317
172468 96 64 456 334
174205 16 37 562 396
50727 54 16 533 418
171506 59 48 421 286
129475 122 5 501 385
129632 25 25 540 402
171895 57 61 513 389
171887 32 26 468 344
174116 132 91 395 273
173749 97 28 467 355
172486 137 91 471 378
171943 30 19 614 351
171732 54 25 434 270
114532 10 64 409 514
174086 79 26 423 296
50744 30 30 563 384
171799 25 27 553 413
173635 14 14 632 367
175699 25 95 481 402
171977 28 50 567 393
173190 45 12 493 346
50748 14 25 531 427
171854 18 27 544 393
172748 14 27 558 429
172551 7 18 562 423
173961 17 72 428 308
