img x1 y1 x2 y2
210847 0 137 430 572
321731 75 6 496 493
169978 15 30 471 311
169636 18 9 544 413
169902 7 17 543 406
321758 3 104 487 489
169808 4 3 490 365
267160 13 11 604 394
210885 50 37 510 420
267108 4 67 382 347
211969 16 14 416 548
169682 21 6 598 402
169802 2 16 372 489
210753 46 50 539 405
169869 124 52 517 386
169452 48 13 612 337
169872 10 6 487 365
169437 28 6 598 398
211722 26 18 529 361
321643 9 6 450 489
267156 16 44 645 349
170173 50 6 418 481
169652 4 7 484 370
210830 28 51 546 375
169992 7 25 475 348
169859 15 13 482 336
211220 10 21 434 335
267126 28 144 565 398
321716 25 81 465 427
267195 47 52 474 334
169510 7 40 596 369
163348 15 8 583 387
163358 11 15 610 384
211410 4 7 493 370
211555 17 90 440 311
169900 125 116 490 491
163322 14 18 571 420
321603 4 214 389 495
169979 117 155 495 384
169490 7 14 566 400
210144 15 32 384 340
210076 3 97 562 362
163406 14 176 448 525
169581 1 29 371 454
267170 13 10 291 286
210192 7 27 318 441
210983 17 121 484 314
210837 14 7 558 409
211295 12 64 430 516
169838 9 57 419 540
211305 3 4 496 350
211578 74 20 558 351
210916 90 27 562 407
211468 43 18 443 387
211625 17 10 475 362
210353 63 108 564 386
169603 18 106 443 389
210906 19 10 583 379
169854 19 61 499 400
163352 28 20 573 360
210448 7 159 600 396
267129 72 76 608 399
210107 5 18 567 423
210125 6 6 487 362
169997 10 25 492 339
210201 7 10 464 347
163396 33 11 602 343
163381 13 24 578 384
169575 4 7 489 360
169481 12 35 485 320
169527 9 37 560 402
163750 65 56 472 335
321737 21 33 471 462
169438 7 19 557 409
169595 63 64 533 418
210022 7 7 567 404
267150 6 193 320 485
211562 42 25 554 362
211481 4 3 638 349
211768 14 10 464 353
212030 32 14 553 425
169495 1 7 418 543
211594 18 71 498 295
169929 30 30 551 407
210361 4 4 492 356
210652 12 3 492 364
163748 28 17 479 351
210440 3 54 328 491
169507 15 35 419 407
170004 10 164 330 479
211442 32 34 562 397
211535 93 77 534 431
267166 3 11 515 338
267112 23 39 467 471
211161 9 16 403 429
169684 15 14 481 368
267117 41 51 373 275
321734 23 39 479 425
321751 10 14 481 464
169673 19 10 571 392
169745 36 32 567 405
210009 7 36 566 400
163363 3 43 403 595
169864 1 21 427 560
210229 112 15 579 373
211517 3 5 608 362
210065 19 27 551 407
321791 70 25 483 348
170182 6 18 496 479
169948 73 23 533 425
211437 17 25 392 581
