img x1 y1 x2 y2
208102 45 167 557 292
169207 39 59 497 420
169345 29 6 496 491
169235 5 14 553 413
208402 31 147 275 475
207507 22 37 599 379
208094 85 40 348 289
207815 12 166 371 472
207753 11 11 581 382
206281 44 70 404 322
208745 45 10 604 392
208376 17 22 485 485
207726 14 16 612 314
169219 18 4 626 358
206772 136 47 430 261
208583 23 21 465 400
266993 6 4 492 324
163556 55 20 499 392
207423 40 25 560 379
207452 65 83 568 396
266978 56 26 418 313
163558 18 19 594 345
207406 57 41 506 416
207577 45 21 539 355
266957 7 7 416 436
207819 68 18 522 389
169031 6 46 396 367
163546 23 18 555 393
206632 4 21 470 509
207844 9 9 564 423
169191 48 10 622 340
207715 5 10 567 420
206367 28 17 473 321
170156 1 8 493 495
207461 23 26 482 353
207594 143 71 522 331
266928 23 25 533 407
208693 34 6 571 367
169087 14 4 630 351
267027 88 23 546 390
206882 16 13 362 335
169109 46 34 508 409
207472 42 4 600 333
207356 15 18 601 391
206498 27 19 567 416
266936 74 40 478 387
267047 9 15 481 342
206357 5 12 297 297
206822 48 31 450 348
169100 27 18 495 373
169048 133 115 558 357
267008 12 4 496 256
169004 28 28 575 400
207346 151 43 512 389
207787 93 57 477 400
163585 0 11 592 389
267037 24 20 481 338
206470 112 11 598 392
208685 111 34 569 355
168961 62 14 439 354
208049 48 56 468 275
208080 15 22 592 382
170157 14 12 484 481
207364 25 10 562 420
207562 12 5 544 413
266959 36 47 384 329
169156 24 27 586 352
169214 34 25 584 373
206656 11 11 604 397
207967 55 8 539 396
207417 43 46 569 413
170159 23 18 479 472
207957 42 10 459 362
207495 23 10 549 409
208202 30 18 590 340
266945 32 9 468 373
169353 85 85 401 404
207384 34 32 571 404
170162 35 45 460 445
208123 74 106 494 378
163572 79 53 453 348
266999 8 12 555 437
206522 68 63 531 405
266934 15 10 489 362
207241 23 14 528 423
267054 25 20 470 331
163542 21 16 539 413
168978 15 18 492 337
207984 28 23 585 406
267069 75 25 477 391
207465 15 15 475 438
163570 24 17 598 394
169038 44 10 444 389
207783 84 13 577 402
266940 37 17 457 329
267071 3 3 555 425
208414 30 42 324 262
169168 38 20 577 399
206800 70 59 415 343
169161 100 10 634 351
208700 68 37 569 345
208776 7 21 470 409
208657 24 25 600 392
163554 10 9 562 405
207373 18 7 457 325
169079 26 15 620 342
267065 22 49 595 395
321560 26 129 478 481
206514 87 87 514 387
207270 10 7 571 427
207935 63 25 537 420
208064 84 7 521 389
207555 27 22 391 276
206905 28 13 359 325
